source,model_tag,trajectory_index,year,productivity
Unfitted-GRW,unfitted_grw,9007,16,63.940581758998896
Unfitted-GRW,unfitted_grw,9007,17,43.54220593733064
Unfitted-GRW,unfitted_grw,9007,18,32.15250106354598
Unfitted-GRW,unfitted_grw,9007,19,28.843935446624368
Unfitted-GRW,unfitted_grw,9007,20,40.406868223300876
GRW-Y,grw_y,2038,0,4.188030074365763
GRW-Y,grw_y,2038,1,4.892759777500793
GRW-Y,grw_y,2038,2,2.807495961175089
GRW-Y,grw_y,2038,3,2.5986568402009587
GRW-Y,grw_y,2038,4,4.339041705405724
GRW-Y,grw_y,2038,5,3.08369389623162
GRW-Y,grw_y,2038,6,3.49559752228439
GRW-Y,grw_y,2038,7,9.546253002038803
GRW-Y,grw_y,2038,8,12.73456208856727
GRW-Y,grw_y,2038,9,7.086804566934877
GRW-Y,grw_y,2038,10,14.893465034011227
GRW-Y,grw_y,2038,11,21.841932322601952
GRW-Y,grw_y,2038,12,28.141618568576888
GRW-Y,grw_y,2038,13,6.860671712241131
GRW-Y,grw_y,2038,14,36.04614595396429
GRW-Y,grw_y,2038,15,26.28235811675402
GRW-Y,grw_y,2038,16,49.63928489173732
GRW-Y,grw_y,2038,17,41.45415248524859
GRW-Y,grw_y,2038,18,71.54940671310824
GRW-Y,grw_y,2038,19,138.27441115932788
GRW-Y,grw_y,2038,20,64.70845234035255
GRW-Y,grw_y,8784,0,1.0356144943577483
GRW-Y,grw_y,8784,1,0.997534581708525
GRW-Y,grw_y,8784,2,1.1762257987782305
GRW-Y,grw_y,8784,3,0.5663530013951903
GRW-Y,grw_y,8784,4,4.233159980334254
GRW-Y,grw_y,8784,5,2.0385718430976327
GRW-Y,grw_y,8784,6,10.223778695584766
GRW-Y,grw_y,8784,7,16.402946142683113
GRW-Y,grw_y,8784,8,101.90774533124835
GRW-Y,grw_y,8784,9,488.71784485825884
GRW-Y,grw_y,8784,10,977.5918591123967
GRW-Y,grw_y,8784,11,1996.3689460807502
GRW-Y,grw_y,8784,12,862.3891212735044
GRW-Y,grw_y,8784,13,495.30972799510107
GRW-Y,grw_y,8784,14,328.0760142141577
GRW-Y,grw_y,8784,15,235.24357733541962
GRW-Y,grw_y,8784,16,233.05746394062885
GRW-Y,grw_y,8784,17,1281.569675813134
GRW-Y,grw_y,8784,18,671.7204074084973
GRW-Y,grw_y,8784,19,1850.550466715646
GRW-Y,grw_y,8784,20,1286.2041713635485
GRW-Y,grw_y,4358,0,1.1586964160925333
GRW-Y,grw_y,4358,1,2.8156578823729985
GRW-Y,grw_y,4358,2,0.563946720501441
GRW-Y,grw_y,4358,3,0.4258397869977316
GRW-Y,grw_y,4358,4,2.857690308814412
GRW-Y,grw_y,4358,5,2.95233571378947
GRW-Y,grw_y,4358,6,1.2584980761629747
GRW-Y,grw_y,4358,7,1.0185543553444043
GRW-Y,grw_y,4358,8,0.0897952457443506
GRW-Y,grw_y,4358,9,0.0
GRW-Y,grw_y,4358,10,0.0
GRW-Y,grw_y,4358,11,0.28826400083997994
GRW-Y,grw_y,4358,12,0.49459968184772773
GRW-Y,grw_y,4358,13,0.7795970871186719
GRW-Y,grw_y,4358,14,1.3638768237061534
GRW-Y,grw_y,4358,15,8.115155859566942
GRW-Y,grw_y,4358,16,14.247466420753547
GRW-Y,grw_y,4358,17,18.306362565030902
GRW-Y,grw_y,4358,18,6.869435273981988
GRW-Y,grw_y,4358,19,1.5986416497719025
GRW-Y,grw_y,4358,20,2.277135489067838
GRW-Y,grw_y,6635,0,12.240454138558679
GRW-Y,grw_y,6635,1,9.984102062362616
GRW-Y,grw_y,6635,2,5.809752519315874
GRW-Y,grw_y,6635,3,1.953424000657803
GRW-Y,grw_y,6635,4,3.2385925700174205
GRW-Y,grw_y,6635,5,8.316138617907118
GRW-Y,grw_y,6635,6,27.758999774107156
GRW-Y,grw_y,6635,7,9.201575525476816
GRW-Y,grw_y,6635,8,3.46024796913391
GRW-Y,grw_y,6635,9,8.714641351138143
GRW-Y,grw_y,6635,10,1.4372483396728477
GRW-Y,grw_y,6635,11,2.005353338841328
GRW-Y,grw_y,6635,12,0.0
GRW-Y,grw_y,6635,13,0.0
GRW-Y,grw_y,6635,14,0.0
GRW-Y,grw_y,6635,15,0.0
GRW-Y,grw_y,6635,16,0.2945010963633775
GRW-Y,grw_y,6635,17,0.0
GRW-Y,grw_y,6635,18,0.0
GRW-Y,grw_y,6635,19,0.4234816906450217
GRW-Y,grw_y,6635,20,1.2631213353411692
GRW-Y,grw_y,2747,0,5.44259593149975
GRW-Y,grw_y,2747,1,7.805958486541428
GRW-Y,grw_y,2747,2,102.25337572995485
GRW-Y,grw_y,2747,3,64.31474260847301
GRW-Y,grw_y,2747,4,126.47397816255618
GRW-Y,grw_y,2747,5,245.69924442055503
GRW-Y,grw_y,2747,6,374.09486858285175
GRW-Y,grw_y,2747,7,1027.9494764317167
GRW-Y,grw_y,2747,8,1441.9855296235626
GRW-Y,grw_y,2747,9,2201.5883731061563
GRW-Y,grw_y,2747,10,1625.072127992194
GRW-Y,grw_y,2747,11,1301.8712441463952
GRW-Y,grw_y,2747,12,390.21228572377464
GRW-Y,grw_y,2747,13,157.50946184168794
GRW-Y,grw_y,2747,14,101.68196035102753
GRW-Y,grw_y,2747,15,51.890723082968115
GRW-Y,grw_y,2747,16,167.10114897785874
GRW-Y,grw_y,2747,17,153.9298783076713
GRW-Y,grw_y,2747,18,201.33887443287665
GRW-Y,grw_y,2747,19,109.27642243602035
GRW-Y,grw_y,2747,20,101.45984392487176
GRW-Y,grw_y,6053,0,0.2544241855071285
GRW-Y,grw_y,6053,1,0.0
GRW-Y,grw_y,6053,2,0.0
GRW-Y,grw_y,6053,3,0.0
GRW-Y,grw_y,6053,4,1.2421931889792475
GRW-Y,grw_y,6053,5,6.039506190801903
GRW-Y,grw_y,6053,6,8.37305798588418
GRW-Y,grw_y,6053,7,7.842940513710557
GRW-Y,grw_y,6053,8,8.776405679526157
GRW-Y,grw_y,6053,9,1.1529927607585482
GRW-Y,grw_y,6053,10,1.3528556080003562
GRW-Y,grw_y,6053,11,1.287604303343835
GRW-Y,grw_y,6053,12,1.3138875939141457
GRW-Y,grw_y,6053,13,1.7465053160940893
GRW-Y,grw_y,6053,14,2.5650385364640664
GRW-Y,grw_y,6053,15,2.4259279713618325
GRW-Y,grw_y,6053,16,1.347418923883501
GRW-Y,grw_y,6053,17,0.6691103278364212
GRW-Y,grw_y,6053,18,0.08107171400819624
GRW-Y,grw_y,6053,19,2.6295567396885193
GRW-Y,grw_y,6053,20,1.7449464243389918
GRW-Y,grw_y,7536,0,4.7644378151459685
GRW-Y,grw_y,7536,1,5.601569570935366
GRW-Y,grw_y,7536,2,8.171193040431797
GRW-Y,grw_y,7536,3,28.040984126303744
GRW-Y,grw_y,7536,4,30.169140082927964
GRW-Y,grw_y,7536,5,63.85286455656682
GRW-Y,grw_y,7536,6,41.68268386198721
GRW-Y,grw_y,7536,7,109.49829989155701
GRW-Y,grw_y,7536,8,67.47994099008929
GRW-Y,grw_y,7536,9,137.31927191275707
GRW-Y,grw_y,7536,10,527.5983715734942
GRW-Y,grw_y,7536,11,1602.0781673908825
GRW-Y,grw_y,7536,12,2880.4558298080956
GRW-Y,grw_y,7536,13,5427.894128879596
GRW-Y,grw_y,7536,14,3068.6576703373753
GRW-Y,grw_y,7536,15,3297.582929245599
GRW-Y,grw_y,7536,16,2195.7591225725173
GRW-Y,grw_y,7536,17,563.4280493137846
GRW-Y,grw_y,7536,18,1793.114168304386
GRW-Y,grw_y,7536,19,963.0797556316902
GRW-Y,grw_y,7536,20,3952.8158678979557
GRW-Y,grw_y,6073,0,5.599678063597112
GRW-Y,grw_y,6073,1,23.513226190335644
GRW-Y,grw_y,6073,2,54.79067520515168
GRW-Y,grw_y,6073,3,70.79425052499809
GRW-Y,grw_y,6073,4,10.483627014369507
GRW-Y,grw_y,6073,5,18.416747419078177
GRW-Y,grw_y,6073,6,6.078043923828293
GRW-Y,grw_y,6073,7,5.136228229916379
GRW-Y,grw_y,6073,8,2.3795300554337118
GRW-Y,grw_y,6073,9,1.9264516222529424
GRW-Y,grw_y,6073,10,0.40706177558023104
GRW-Y,grw_y,6073,11,0.5826514619075369
GRW-Y,grw_y,6073,12,0.0
GRW-Y,grw_y,6073,13,0.0
GRW-Y,grw_y,6073,14,0.0
GRW-Y,grw_y,6073,15,0.10382833349460419
GRW-Y,grw_y,6073,16,0.0
GRW-Y,grw_y,6073,17,1.338080443754477
GRW-Y,grw_y,6073,18,2.569551655045978
GRW-Y,grw_y,6073,19,3.043434796834698
GRW-Y,grw_y,6073,20,3.038324184215779
GRW-Y,grw_y,7960,0,1.1366983582702594
GRW-Y,grw_y,7960,1,1.9479965218192061
GRW-Y,grw_y,7960,2,5.102975771747396
GRW-Y,grw_y,7960,3,1.6486856941033519
GRW-Y,grw_y,7960,4,0.5316501264879112
GRW-Y,grw_y,7960,5,3.5046077702551113
GRW-Y,grw_y,7960,6,5.111775369001888
GRW-Y,grw_y,7960,7,4.649435448795387
GRW-Y,grw_y,7960,8,18.902012304588112
GRW-Y,grw_y,7960,9,13.653527155836208
GRW-Y,grw_y,7960,10,30.778954535342628
GRW-Y,grw_y,7960,11,75.11658723146624
GRW-Y,grw_y,7960,12,135.4532478214471
GRW-Y,grw_y,7960,13,243.36508104220826
GRW-Y,grw_y,7960,14,248.6632675067933
GRW-Y,grw_y,7960,15,124.65527333342895
GRW-Y,grw_y,7960,16,110.67903160919184
GRW-Y,grw_y,7960,17,255.14631176349152
GRW-Y,grw_y,7960,18,199.93958189854058
GRW-Y,grw_y,7960,19,151.95291723237992
GRW-Y,grw_y,7960,20,115.68462959081123
GRW-Y,grw_y,290,0,1.5466689879499824
GRW-Y,grw_y,290,1,0.0
GRW-Y,grw_y,290,2,0.0
GRW-Y,grw_y,290,3,0.8052121015636369
GRW-Y,grw_y,290,4,0.7513049555029183
GRW-Y,grw_y,290,5,0.15466390447071132
GRW-Y,grw_y,290,6,0.0
GRW-Y,grw_y,290,7,0.0
GRW-Y,grw_y,290,8,0.028881857492686014
GRW-Y,grw_y,290,9,0.0
GRW-Y,grw_y,290,10,0.0
GRW-Y,grw_y,290,11,3.137677832709584
GRW-Y,grw_y,290,12,3.6281803861874398
GRW-Y,grw_y,290,13,1.676129678499476
GRW-Y,grw_y,290,14,0.0
GRW-Y,grw_y,290,15,0.0
GRW-Y,grw_y,290,16,0.0
GRW-Y,grw_y,290,17,0.17962834796248295
GRW-Y,grw_y,290,18,0.6068887555982287
GRW-Y,grw_y,290,19,0.0
GRW-Y,grw_y,290,20,0.8163500101148269
GRW-Y,grw_y,331,0,2.757628149585806
GRW-Y,grw_y,331,1,8.568829463228477
GRW-Y,grw_y,331,2,6.30711639441967
GRW-Y,grw_y,331,3,1.9117226181761404
GRW-Y,grw_y,331,4,2.6699013530899203
GRW-Y,grw_y,331,5,4.767863126744253
GRW-Y,grw_y,331,6,4.803452644238954
GRW-Y,grw_y,331,7,2.3761197928192734
GRW-Y,grw_y,331,8,0.43023837604169424
GRW-Y,grw_y,331,9,0.18986023123541818
GRW-Y,grw_y,331,10,0.43229718071169076
GRW-Y,grw_y,331,11,3.363610693535417
GRW-Y,grw_y,331,12,21.670719356417205
GRW-Y,grw_y,331,13,36.746865211568675
GRW-Y,grw_y,331,14,39.04129615454202
GRW-Y,grw_y,331,15,265.9289406218912
GRW-Y,grw_y,331,16,102.89819344823354
GRW-Y,grw_y,331,17,45.46019095234037
GRW-Y,grw_y,331,18,67.81809166516798
GRW-Y,grw_y,331,19,45.9652138974789
GRW-Y,grw_y,331,20,148.1021954250246
GRW-Y,grw_y,5660,0,10.539379725938305
GRW-Y,grw_y,5660,1,4.176989917627545
GRW-Y,grw_y,5660,2,12.396582255594573
GRW-Y,grw_y,5660,3,2.537304855123387
GRW-Y,grw_y,5660,4,0.0
GRW-Y,grw_y,5660,5,2.7250595216874602
GRW-Y,grw_y,5660,6,3.1166742778253917
GRW-Y,grw_y,5660,7,0.45352492402108835
GRW-Y,grw_y,5660,8,4.026181556307217
GRW-Y,grw_y,5660,9,3.7694963997546456
GRW-Y,grw_y,5660,10,1.2884221405403284
GRW-Y,grw_y,5660,11,4.5904206744809075
GRW-Y,grw_y,5660,12,1.8364454856476586
GRW-Y,grw_y,5660,13,0.8091733892518342
GRW-Y,grw_y,5660,14,2.7777679618867843
GRW-Y,grw_y,5660,15,0.13499353581830054
GRW-Y,grw_y,5660,16,0.01950777465186393
GRW-Y,grw_y,5660,17,0.0
GRW-Y,grw_y,5660,18,0.16419218538952507
GRW-Y,grw_y,5660,19,0.751620610137989
GRW-Y,grw_y,5660,20,1.5983992518086214
GRW-Y,grw_y,8129,0,3.8433698655595485
GRW-Y,grw_y,8129,1,9.517445722597076
GRW-Y,grw_y,8129,2,32.017096843512064
GRW-Y,grw_y,8129,3,178.01686985054752
GRW-Y,grw_y,8129,4,284.39061394485503
GRW-Y,grw_y,8129,5,179.97786306931138
GRW-Y,grw_y,8129,6,246.67555861651095
GRW-Y,grw_y,8129,7,199.70577996073888
GRW-Y,grw_y,8129,8,288.6327796152568
GRW-Y,grw_y,8129,9,402.2695689861046
GRW-Y,grw_y,8129,10,1052.2166293226323
GRW-Y,grw_y,8129,11,566.592635421441
GRW-Y,grw_y,8129,12,281.79042629643726
GRW-Y,grw_y,8129,13,707.2332533950565
GRW-Y,grw_y,8129,14,136.99989354696538
GRW-Y,grw_y,8129,15,44.286097827417336
GRW-Y,grw_y,8129,16,8.889793354568342
GRW-Y,grw_y,8129,17,7.049280533846556
GRW-Y,grw_y,8129,18,21.02728993307761
GRW-Y,grw_y,8129,19,32.986997054508926
GRW-Y,grw_y,8129,20,99.30641990482312
GRW-Y,grw_y,761,0,0.7702335679625762
GRW-Y,grw_y,761,1,0.0
GRW-Y,grw_y,761,2,0.0
GRW-Y,grw_y,761,3,1.166545283044252
GRW-Y,grw_y,761,4,0.40592893946213304
GRW-Y,grw_y,761,5,0.11541174898037287
GRW-Y,grw_y,761,6,0.21032284336593765
GRW-Y,grw_y,761,7,0.9527994043489556
GRW-Y,grw_y,761,8,0.0
GRW-Y,grw_y,761,9,0.06052830446786961
GRW-Y,grw_y,761,10,0.0
GRW-Y,grw_y,761,11,0.13525353129476825
GRW-Y,grw_y,761,12,0.27587816319382874
GRW-Y,grw_y,761,13,0.37165025343766744
GRW-Y,grw_y,761,14,1.2417673438787293
GRW-Y,grw_y,761,15,1.3189154685634419
GRW-Y,grw_y,761,16,0.3060796800033976
GRW-Y,grw_y,761,17,0.7024660850945486
GRW-Y,grw_y,761,18,1.7783478442815637
GRW-Y,grw_y,761,19,2.136401683750738
GRW-Y,grw_y,761,20,1.6170506632870423
GRW-Y,grw_y,7071,0,8.367850186404242
GRW-Y,grw_y,7071,1,32.41837082668313
GRW-Y,grw_y,7071,2,22.81319504412414
GRW-Y,grw_y,7071,3,40.42668878425976
GRW-Y,grw_y,7071,4,5.9926961283783315
GRW-Y,grw_y,7071,5,6.349761008085118
GRW-Y,grw_y,7071,6,2.210006550250787
GRW-Y,grw_y,7071,7,0.5726642622551343
GRW-Y,grw_y,7071,8,0.0
GRW-Y,grw_y,7071,9,0.0
GRW-Y,grw_y,7071,10,0.02827445849630117
GRW-Y,grw_y,7071,11,0.0
GRW-Y,grw_y,7071,12,3.184844420567657
GRW-Y,grw_y,7071,13,0.3991982730922916
GRW-Y,grw_y,7071,14,0.3572243230129529
GRW-Y,grw_y,7071,15,0.0
GRW-Y,grw_y,7071,16,0.0
GRW-Y,grw_y,7071,17,0.24181279219635876
GRW-Y,grw_y,7071,18,0.0
GRW-Y,grw_y,7071,19,0.43434960309288395
GRW-Y,grw_y,7071,20,4.361500048345015
GRW-Y,grw_y,1568,0,5.46884787076925
GRW-Y,grw_y,1568,1,29.55608398896568
GRW-Y,grw_y,1568,2,56.41958445607365
GRW-Y,grw_y,1568,3,11.391172588409361
GRW-Y,grw_y,1568,4,4.030171965987292
GRW-Y,grw_y,1568,5,1.3691777450120548
GRW-Y,grw_y,1568,6,0.0
GRW-Y,grw_y,1568,7,0.0
GRW-Y,grw_y,1568,8,0.0
GRW-Y,grw_y,1568,9,0.05257493048813311
GRW-Y,grw_y,1568,10,1.7525750936627975
GRW-Y,grw_y,1568,11,0.4312020910166796
GRW-Y,grw_y,1568,12,0.1648199046149268
GRW-Y,grw_y,1568,13,0.0
GRW-Y,grw_y,1568,14,0.04459409173422646
GRW-Y,grw_y,1568,15,0.0
GRW-Y,grw_y,1568,16,0.0
GRW-Y,grw_y,1568,17,0.23708840664627118
GRW-Y,grw_y,1568,18,0.0
GRW-Y,grw_y,1568,19,0.28073183432719273
GRW-Y,grw_y,1568,20,0.4365491964237229
GRW-Y,grw_y,9619,0,3.910453597357332
GRW-Y,grw_y,9619,1,6.796094045697598
GRW-Y,grw_y,9619,2,7.826494460882772
GRW-Y,grw_y,9619,3,2.0865516934543473
GRW-Y,grw_y,9619,4,5.56606743406978
GRW-Y,grw_y,9619,5,0.9246586187342578
GRW-Y,grw_y,9619,6,2.1688199975500018
GRW-Y,grw_y,9619,7,0.513290767882786
GRW-Y,grw_y,9619,8,2.904204968846165
GRW-Y,grw_y,9619,9,2.9572303757317284
GRW-Y,grw_y,9619,10,1.8456204035468924
GRW-Y,grw_y,9619,11,2.7025790065638082
GRW-Y,grw_y,9619,12,5.107851971007973
GRW-Y,grw_y,9619,13,1.391977268907103
GRW-Y,grw_y,9619,14,0.25945039777607626
GRW-Y,grw_y,9619,15,0.8401004521168747
GRW-Y,grw_y,9619,16,0.30235706440566457
GRW-Y,grw_y,9619,17,1.1116881985500726
GRW-Y,grw_y,9619,18,0.5721186671904979
GRW-Y,grw_y,9619,19,1.3518430486758268
GRW-Y,grw_y,9619,20,4.859804656938565
GRW-Y,grw_y,7873,0,13.61818018479026
GRW-Y,grw_y,7873,1,21.855347752289987
GRW-Y,grw_y,7873,2,12.007283298535365
GRW-Y,grw_y,7873,3,9.349792687628502
GRW-Y,grw_y,7873,4,32.85757795003293
GRW-Y,grw_y,7873,5,86.44723717512699
GRW-Y,grw_y,7873,6,68.68677842295065
GRW-Y,grw_y,7873,7,78.09510249222836
GRW-Y,grw_y,7873,8,9.328931819190394
GRW-Y,grw_y,7873,9,64.69924513017135
GRW-Y,grw_y,7873,10,38.02915067690245
GRW-Y,grw_y,7873,11,6.507947138478021
GRW-Y,grw_y,7873,12,5.012201149220116
GRW-Y,grw_y,7873,13,10.858868966655415
GRW-Y,grw_y,7873,14,46.63839157067685
GRW-Y,grw_y,7873,15,88.1736703012514
GRW-Y,grw_y,7873,16,38.0796477554998
GRW-Y,grw_y,7873,17,68.74606763305871
GRW-Y,grw_y,7873,18,66.60945214701698
GRW-Y,grw_y,7873,19,311.18250634196016
GRW-Y,grw_y,7873,20,30.525045619554497
AR(1)-GRW-Y,ar1_y,4872,0,0.8970612107638846
AR(1)-GRW-Y,ar1_y,4872,1,0.0
AR(1)-GRW-Y,ar1_y,4872,2,0.13068301352936995
AR(1)-GRW-Y,ar1_y,4872,3,0.6579676920127935
AR(1)-GRW-Y,ar1_y,4872,4,4.957869804112505
AR(1)-GRW-Y,ar1_y,4872,5,13.713435454468362
AR(1)-GRW-Y,ar1_y,4872,6,4.393066531852267
AR(1)-GRW-Y,ar1_y,4872,7,10.795716851021917
AR(1)-GRW-Y,ar1_y,4872,8,11.27968043734403
AR(1)-GRW-Y,ar1_y,4872,9,10.770668148500514
AR(1)-GRW-Y,ar1_y,4872,10,1.1006676737177365
AR(1)-GRW-Y,ar1_y,4872,11,1.1222331376309385
AR(1)-GRW-Y,ar1_y,4872,12,0.5840498292774869
AR(1)-GRW-Y,ar1_y,4872,13,2.4907234870145842
AR(1)-GRW-Y,ar1_y,4872,14,2.300836982418147
AR(1)-GRW-Y,ar1_y,4872,15,0.6252539897266061
AR(1)-GRW-Y,ar1_y,4872,16,0.8425369843655197
AR(1)-GRW-Y,ar1_y,4872,17,0.43653461322073106
AR(1)-GRW-Y,ar1_y,4872,18,3.658840574954022
AR(1)-GRW-Y,ar1_y,4872,19,5.1843705074747755
AR(1)-GRW-Y,ar1_y,4872,20,2.7337456832792455
AR(1)-GRW-Y,ar1_y,3391,0,7.7058926134186585
AR(1)-GRW-Y,ar1_y,3391,1,65.2480124279927
AR(1)-GRW-Y,ar1_y,3391,2,15.925498582348757
AR(1)-GRW-Y,ar1_y,3391,3,13.873010361147099
AR(1)-GRW-Y,ar1_y,3391,4,3.035271467073339
AR(1)-GRW-Y,ar1_y,3391,5,8.617254000111693
AR(1)-GRW-Y,ar1_y,3391,6,7.5488169579359035
AR(1)-GRW-Y,ar1_y,3391,7,2.9155276345319336
AR(1)-GRW-Y,ar1_y,3391,8,1.531809135910369
AR(1)-GRW-Y,ar1_y,3391,9,1.5232384699299313
AR(1)-GRW-Y,ar1_y,3391,10,5.151331594799092
AR(1)-GRW-Y,ar1_y,3391,11,11.254682719142524
AR(1)-GRW-Y,ar1_y,3391,12,6.504635907464927
AR(1)-GRW-Y,ar1_y,3391,13,3.419880092068718
AR(1)-GRW-Y,ar1_y,3391,14,7.001146142588975
AR(1)-GRW-Y,ar1_y,3391,15,16.23149702930895
AR(1)-GRW-Y,ar1_y,3391,16,11.589939520270255
AR(1)-GRW-Y,ar1_y,3391,17,2.9333919308353336
AR(1)-GRW-Y,ar1_y,3391,18,0.1748538503469207
AR(1)-GRW-Y,ar1_y,3391,19,0.04986397909710838
AR(1)-GRW-Y,ar1_y,3391,20,1.9493950277341232
AR(1)-GRW-Y,ar1_y,7436,0,0.3429361306882976
AR(1)-GRW-Y,ar1_y,7436,1,4.864762709830076
AR(1)-GRW-Y,ar1_y,7436,2,8.818859450910427
AR(1)-GRW-Y,ar1_y,7436,3,10.781969110728445
AR(1)-GRW-Y,ar1_y,7436,4,14.11973214389585
AR(1)-GRW-Y,ar1_y,7436,5,8.946827010121241
AR(1)-GRW-Y,ar1_y,7436,6,14.178036323495581
AR(1)-GRW-Y,ar1_y,7436,7,4.016035613443705
AR(1)-GRW-Y,ar1_y,7436,8,0.5917132744742695
AR(1)-GRW-Y,ar1_y,7436,9,1.2471911844761097
AR(1)-GRW-Y,ar1_y,7436,10,1.7938858192700813
AR(1)-GRW-Y,ar1_y,7436,11,6.189744569884403
AR(1)-GRW-Y,ar1_y,7436,12,4.097047506476259
AR(1)-GRW-Y,ar1_y,7436,13,14.476307090789886
AR(1)-GRW-Y,ar1_y,7436,14,14.60408679452907
AR(1)-GRW-Y,ar1_y,7436,15,7.4143011242149415
AR(1)-GRW-Y,ar1_y,7436,16,14.232994179932023
AR(1)-GRW-Y,ar1_y,7436,17,17.184453997659244
AR(1)-GRW-Y,ar1_y,7436,18,3.4049890233937603
AR(1)-GRW-Y,ar1_y,7436,19,6.327284849121949
AR(1)-GRW-Y,ar1_y,7436,20,9.222509649724673
AR(1)-GRW-Y,ar1_y,6142,0,0.09355731398274164
AR(1)-GRW-Y,ar1_y,6142,1,1.7005894252572855
AR(1)-GRW-Y,ar1_y,6142,2,9.992627463067834
AR(1)-GRW-Y,ar1_y,6142,3,10.5708926419695
AR(1)-GRW-Y,ar1_y,6142,4,3.336440444838841
AR(1)-GRW-Y,ar1_y,6142,5,2.0281784779971925
AR(1)-GRW-Y,ar1_y,6142,6,13.78582944853686
AR(1)-GRW-Y,ar1_y,6142,7,8.362585343184339
AR(1)-GRW-Y,ar1_y,6142,8,4.185422856935312
AR(1)-GRW-Y,ar1_y,6142,9,13.966654191382464
AR(1)-GRW-Y,ar1_y,6142,10,3.0440140459157172
AR(1)-GRW-Y,ar1_y,6142,11,1.1556930708340363
AR(1)-GRW-Y,ar1_y,6142,12,11.734551949191255
AR(1)-GRW-Y,ar1_y,6142,13,3.823328888377967
AR(1)-GRW-Y,ar1_y,6142,14,6.904523530419624
AR(1)-GRW-Y,ar1_y,6142,15,4.255384091285749
AR(1)-GRW-Y,ar1_y,6142,16,8.866338180762675
AR(1)-GRW-Y,ar1_y,6142,17,2.3740152953664433
AR(1)-GRW-Y,ar1_y,6142,18,0.0
AR(1)-GRW-Y,ar1_y,6142,19,0.16163107503488583
AR(1)-GRW-Y,ar1_y,6142,20,5.884856664337422
AR(1)-GRW-Y,ar1_y,7116,0,9.142170972266515
AR(1)-GRW-Y,ar1_y,7116,1,9.178025880462664
AR(1)-GRW-Y,ar1_y,7116,2,8.089977411647926
AR(1)-GRW-Y,ar1_y,7116,3,10.987389729253152
AR(1)-GRW-Y,ar1_y,7116,4,13.047138049211142
AR(1)-GRW-Y,ar1_y,7116,5,17.48921327187449
AR(1)-GRW-Y,ar1_y,7116,6,6.676597503273018
AR(1)-GRW-Y,ar1_y,7116,7,10.97797462096219
AR(1)-GRW-Y,ar1_y,7116,8,4.22758394197074
AR(1)-GRW-Y,ar1_y,7116,9,2.619199272481562
AR(1)-GRW-Y,ar1_y,7116,10,3.99941006483708
AR(1)-GRW-Y,ar1_y,7116,11,2.393749886753728
AR(1)-GRW-Y,ar1_y,7116,12,3.685989894087199
AR(1)-GRW-Y,ar1_y,7116,13,1.9709334438262773
AR(1)-GRW-Y,ar1_y,7116,14,0.13491216145201956
AR(1)-GRW-Y,ar1_y,7116,15,3.39362475593445
AR(1)-GRW-Y,ar1_y,7116,16,8.809023542136295
AR(1)-GRW-Y,ar1_y,7116,17,2.6600812382919647
AR(1)-GRW-Y,ar1_y,7116,18,3.4802968545387616
AR(1)-GRW-Y,ar1_y,7116,19,4.753533370973453
AR(1)-GRW-Y,ar1_y,7116,20,3.227490229290388
AR(1)-GRW-Y,ar1_y,2592,0,7.853799800340282
AR(1)-GRW-Y,ar1_y,2592,1,0.3595456933262815
AR(1)-GRW-Y,ar1_y,2592,2,4.389368527915091
AR(1)-GRW-Y,ar1_y,2592,3,4.048960190161061
AR(1)-GRW-Y,ar1_y,2592,4,3.684672661651468
AR(1)-GRW-Y,ar1_y,2592,5,6.370429613314233
AR(1)-GRW-Y,ar1_y,2592,6,13.970806322066883
AR(1)-GRW-Y,ar1_y,2592,7,13.689761580137272
AR(1)-GRW-Y,ar1_y,2592,8,4.236313361077864
AR(1)-GRW-Y,ar1_y,2592,9,0.7218590775501066
AR(1)-GRW-Y,ar1_y,2592,10,1.8458356135893748
AR(1)-GRW-Y,ar1_y,2592,11,2.102289266886615
AR(1)-GRW-Y,ar1_y,2592,12,2.154864515280199
AR(1)-GRW-Y,ar1_y,2592,13,1.7456763315100623
AR(1)-GRW-Y,ar1_y,2592,14,2.6035397987561577
AR(1)-GRW-Y,ar1_y,2592,15,0.7347548362058969
AR(1)-GRW-Y,ar1_y,2592,16,3.0365216010167533
AR(1)-GRW-Y,ar1_y,2592,17,4.886940997182582
AR(1)-GRW-Y,ar1_y,2592,18,2.2627369628374057
AR(1)-GRW-Y,ar1_y,2592,19,2.0529827429260044
AR(1)-GRW-Y,ar1_y,2592,20,0.6726084932229843
AR(1)-GRW-Y,ar1_y,3347,0,2.522684637953954
AR(1)-GRW-Y,ar1_y,3347,1,8.562541519581249
AR(1)-GRW-Y,ar1_y,3347,2,12.731131098091344
AR(1)-GRW-Y,ar1_y,3347,3,5.997485186616376
AR(1)-GRW-Y,ar1_y,3347,4,8.795746768147131
AR(1)-GRW-Y,ar1_y,3347,5,5.164629264613766
AR(1)-GRW-Y,ar1_y,3347,6,3.9832006069854273
AR(1)-GRW-Y,ar1_y,3347,7,7.554359624473607
AR(1)-GRW-Y,ar1_y,3347,8,9.079625329900022
AR(1)-GRW-Y,ar1_y,3347,9,8.650528357835624
AR(1)-GRW-Y,ar1_y,3347,10,2.4017403964019
AR(1)-GRW-Y,ar1_y,3347,11,2.7499937390493443
