model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap
bootstrap,5-7,positive,1494,0.380760768140432,0.37053014508143967,,0.3728128613875165,0.6303079063529717,0.6068435927288766,0.4981230132360426,540
bootstrap,8-20,activity,7092,-1.2074967740178055,0.8994920977982054,-0.4682348102007943,1.615528689093947,,,,540
bootstrap,8-20,positive,5921,0.020044856904749775,0.4679089363455321,,0.4571514096071349,0.5263132562398578,0.5821953659120499,0.460935529539478,540
bootstrap,0,activity,591,0.40171139979573867,1.003352618875877,-0.5889159428020692,0.0,,,,541
bootstrap,0,positive,438,0.9174971808501866,0.466870983760861,,0.0,0.7292935129444741,0.5874500971139754,0.5052090803546866,541
bootstrap,1-4,activity,2364,-0.5210345983932048,0.5672640785253514,0.21737844722116925,0.9469017740938227,,,,541
bootstrap,1-4,positive,1898,0.8499398952513384,0.3570972089593011,,0.24068212079214715,0.5111232822693911,0.6018398074910694,0.491179559912958,541
bootstrap,5-7,activity,1773,-0.7029086815729284,1.1045634728116203,-0.9928686165742305,1.1414203710280597,,,,541
bootstrap,5-7,positive,1490,0.34525720418478467,0.357623467517552,,0.4241322809650228,0.6505952209655983,0.5987713273033306,0.4877761508000927,541
bootstrap,8-20,activity,7092,-1.3556622318333367,1.0861201738846331,-0.5328962619946457,1.5688596830112032,,,,541
bootstrap,8-20,positive,5893,0.026984585467728084,0.43900125713925997,,0.4808662946268319,0.5288342811249971,0.5798510148357555,0.4628903163422061,541
bootstrap,0,activity,591,0.42017105721586945,1.456065271053567,-1.2756053837256025,0.0,,,,542
bootstrap,0,positive,444,0.7031084548449138,0.5807668200027798,,0.0,0.9066007719372705,0.5558929890512664,0.4682682669992741,542
bootstrap,1-4,activity,2364,-0.18823453531002832,0.9121818482600155,-0.5713499569354942,0.7987325619751019,,,,542
bootstrap,1-4,positive,1951,0.8739928171220632,0.3496473038759148,,0.24677598742233894,0.46923735369925257,0.6267328706706654,0.5154593290265191,542
bootstrap,5-7,activity,1773,-0.864224636017787,1.1502008348938975,-1.0648951540513403,1.238156466406626,,,,542
bootstrap,5-7,positive,1494,0.4636824782778778,0.35420375171701746,,0.38220347816742345,0.45135287308730715,0.5949279830372867,0.48526830247321584,542
bootstrap,8-20,activity,7092,-1.1943035354037919,0.889844518944794,-0.47604020451844503,1.6177667883134839,,,,542
bootstrap,8-20,positive,6014,0.0797888039314597,0.4280479779794981,,0.4733926694291334,0.46151280047187043,0.5847844516504128,0.4607286290872841,542
bootstrap,0,activity,591,0.3047764721934565,1.145076564854297,-0.8059482297614666,0.0,,,,543
bootstrap,0,positive,435,0.7412001614729018,0.5580534725237466,,0.0,0.7901798958375525,0.554889597657989,0.4750273307632559,543
bootstrap,1-4,activity,2364,-0.19218144325940445,0.8992551257743807,-0.31973324927727964,0.7233282271908376,,,,543
bootstrap,1-4,positive,1969,0.8217890394958467,0.37388511121098483,,0.22632606673438255,0.573198369305297,0.6251422401017597,0.512331448418606,543
bootstrap,5-7,activity,1773,-0.29688610121674164,1.2111206602159543,-1.2705512380955213,0.9759195372202428,,,,543
bootstrap,5-7,positive,1533,0.39839930793757805,0.39868836588288387,,0.35308239367019095,0.498602124090045,0.591110574536569,0.4886728342491286,543
bootstrap,8-20,activity,7092,-1.3483245239626869,0.994442221237859,-0.4502486458085269,1.6674209212884556,,,,543
bootstrap,8-20,positive,6103,0.07303134450958426,0.42860903150379565,,0.45921940554500873,0.48697675146459884,0.5865405104302311,0.4646361378306805,543
bootstrap,0,activity,591,0.16400297055000124,1.1965646161178467,-0.4455938503311447,0.0,,,,544
bootstrap,0,positive,440,0.7369060499812826,0.5952513421732395,,0.0,0.9381030882245882,0.5843323890647274,0.4917380205100138,544
bootstrap,1-4,activity,2364,-0.4204145271304387,0.6433051921150913,0.12777977976748897,0.8692309126997138,,,,544
bootstrap,1-4,positive,1942,0.7885694741983692,0.3767836241966079,,0.2609403599520705,0.6050564112685781,0.6088232252828888,0.496961614996641,544
bootstrap,5-7,activity,1773,-0.9252727715428815,0.6276086565181833,-0.6123294345599294,1.6648882016394086,,,,544
bootstrap,5-7,positive,1519,0.3279094676191451,0.39711403357082087,,0.39225666389660485,0.6395062791896364,0.6037232178987176,0.49086378475759923,544
bootstrap,8-20,activity,7092,-1.1922739933643864,0.8976896709394537,-0.447849819906052,1.6023409014820023,,,,544
bootstrap,8-20,positive,6062,0.07250104628240828,0.440065255567994,,0.45738527399878537,0.4888468540940347,0.5894493993676888,0.4663243935594428,544
bootstrap,0,activity,591,0.14745307791474271,1.0491087962606234,-0.42277858948031377,0.0,,,,545
bootstrap,0,positive,425,0.9185417904469636,0.5095741812067983,,0.0,0.6679177210991237,0.5883231748601858,0.4972728575667665,545
bootstrap,1-4,activity,2364,-0.23890961512860143,0.954933775714934,-0.524415415804619,0.7427851069820866,,,,545
bootstrap,1-4,positive,1919,0.7304293945978306,0.37538241413937196,,0.2762206437628824,0.596439411098759,0.6166812793704276,0.5042430444367696,545
bootstrap,5-7,activity,1773,-0.6189256493497779,1.2203658972272151,-1.535462283072199,1.4998996914496,,,,545
bootstrap,5-7,positive,1526,0.3695208204595122,0.32697063258842585,,0.4438339975301035,0.5529998943407869,0.5955999847358359,0.48227217905682956,545
bootstrap,8-20,activity,7092,-1.1656232821091166,1.170684878154105,-0.8392089966163182,1.5284292261480752,,,,545
bootstrap,8-20,positive,5975,0.019461873872007818,0.4399829709616279,,0.47866580926531044,0.5622864726160446,0.58963867569921,0.47053918902828296,545
bootstrap,0,activity,591,0.3213203928079813,1.1759024631826849,-0.723373118872568,0.0,,,,546
bootstrap,0,positive,439,0.8225589541082732,0.5017512250048949,,0.0,0.8586573173363687,0.6068880906863766,0.5209107848571575,546
bootstrap,1-4,activity,2364,-0.27625098263512393,0.781761342991301,-0.12367493822978888,0.6672578996215485,,,,546
bootstrap,1-4,positive,1905,0.7280548790876011,0.4084586622095085,,0.24931762256708162,0.6305582168787633,0.6094494025013218,0.49895081382085305,546
bootstrap,5-7,activity,1773,-0.5940027401314665,1.5000052684866805,-1.952099976126933,1.2241381300621352,,,,546
bootstrap,5-7,positive,1484,0.32303811231658996,0.40520107415451384,,0.3717262524416382,0.6515975610663745,0.6173628443984349,0.5115858679423879,546
bootstrap,8-20,activity,7092,-1.2584619461242437,1.0952924732765432,-0.7227137230887579,1.6278528763211548,,,,546
bootstrap,8-20,positive,5958,0.07034168184359868,0.44850420487186726,,0.4580729989193763,0.5323130459677817,0.5861226521607296,0.4647738765003601,546
bootstrap,0,activity,591,0.2534488644013828,1.3499322403082408,-0.8588088642718361,0.0,,,,547
bootstrap,0,positive,434,1.0327678443795558,0.45746800463328574,,0.0,0.5639382168755005,0.5642796805496393,0.4735753107797241,547
bootstrap,1-4,activity,2364,-0.32138673888291347,0.8106953828135638,-0.007704623772512808,0.7515154985555429,,,,547
bootstrap,1-4,positive,1951,0.8201443283292165,0.3723386251021653,,0.2435090962440398,0.541105204084442,0.6075150386874937,0.4962919972668669,547
bootstrap,5-7,activity,1773,-0.5387724142384744,1.0779174576900348,-1.057363791961153,1.172944739770829,,,,547
bootstrap,5-7,positive,1523,0.4147790562432586,0.40789095118073404,,0.3361940188908991,0.5748590087557262,0.5869956907993615,0.4738373205320996,547
bootstrap,8-20,activity,7092,-1.0770842796711002,1.0165354592274218,-0.6021332942068237,1.4934826940776926,,,,547
bootstrap,8-20,positive,6094,0.041165903255068526,0.45447728899782003,,0.46341579152745493,0.5506080074566808,0.5793372902660956,0.4591681575772406,547
bootstrap,0,activity,591,-0.08004238945165598,1.5790771954359368,-1.2357776612713154,0.0,,,,548
bootstrap,0,positive,406,0.7716881564412038,0.5356235682929363,,0.0,0.693927581898124,0.5766531478834691,0.4830860909235077,548
bootstrap,1-4,activity,2364,-0.4061661338343028,0.8860863832321693,-0.10289673263381693,0.7130017442995813,,,,548
bootstrap,1-4,positive,1893,0.9357353015395151,0.3335813493192787,,0.22736125914688485,0.44403440840646685,0.6154000893016609,0.5023637901672672,548
bootstrap,5-7,activity,1773,-0.5566126385059302,1.1829456069092525,-1.556496099416787,1.2987606749106373,,,,548
bootstrap,5-7,positive,1479,0.410021989475407,0.39837904799996937,,0.3381222914354769,0.6194946536784163,0.60541806096464,0.49455414544892295,548
bootstrap,8-20,activity,7092,-1.1498125405518498,1.193098828020065,-0.7791010689168181,1.4748469974917935,,,,548
bootstrap,8-20,positive,5941,0.07289898843673615,0.4305280184821145,,0.4613843595641144,0.5254222773780941,0.5923451577723151,0.46810042624480735,548
bootstrap,0,activity,591,0.12920917699037782,1.2133089930584486,-0.8724744229952328,0.0,,,,549
bootstrap,0,positive,407,0.9044539915284445,0.5132112702557214,,0.0,0.7125053284705929,0.5870475766523153,0.4966720356685817,549
bootstrap,1-4,activity,2364,-0.29923582318794995,0.8949872382006491,-0.2596021338753762,0.7163150713412887,,,,549
bootstrap,1-4,positive,1904,0.7638542188900381,0.41008086853933456,,0.2355607144676849,0.560406406501334,0.581659665641932,0.47336456684674033,549
bootstrap,5-7,activity,1773,-0.8888784642482825,1.3630865810366795,-1.5436610299477067,1.3091670333236978,,,,549
bootstrap,5-7,positive,1457,0.3327653049020042,0.36748844260711977,,0.4180818098386875,0.6102216891538188,0.5832154475628823,0.4688508629403386,549
bootstrap,8-20,activity,7092,-1.177381721676696,0.998438368814382,-0.3997366792116168,1.4858544224317771,,,,549
bootstrap,8-20,positive,5962,0.08435722991866901,0.43459077754001496,,0.45788014174726593,0.5333572699465873,0.5901747491995075,0.4684904214133178,549
bootstrap,0,activity,591,0.2798388838499566,1.1733755636993013,-0.8012747317370985,0.0,,,,550
bootstrap,0,positive,431,0.9594056156627224,0.46808797325120177,,0.0,0.6702710102347491,0.5757414825974839,0.4965914562277892,550
bootstrap,1-4,activity,2364,-0.38168291142934385,0.8631019375099499,-0.28547671199892943,0.8523098249562615,,,,550
bootstrap,1-4,positive,1927,0.7436292561192216,0.366529819826958,,0.2803245309038674,0.5131137895269442,0.6097140879539137,0.5013135490893155,550
bootstrap,5-7,activity,1773,-0.6671215290307302,1.0921719343542156,-0.8327853376370634,1.194335785091089,,,,550
bootstrap,5-7,positive,1514,0.35779492822048964,0.3581346231053514,,0.40469648795106167,0.6449896368358345,0.5901422416090321,0.4797126316735226,550
bootstrap,8-20,activity,7092,-1.053642131491633,0.9986077408019117,-0.7616028781670721,1.5597598971265625,,,,550
bootstrap,8-20,positive,6045,0.0980513303329823,0.4447215407578885,,0.4442845291945078,0.5050123738837204,0.5960659349132946,0.4761843853683015,550
bootstrap,0,activity,591,0.22720021090294829,1.3088514615023215,-1.0304025668059769,0.0,,,,551
bootstrap,0,positive,427,0.8946260604577214,0.5116232995912202,,0.0,0.6777243712660879,0.5702082107496816,0.474763128385288,551
bootstrap,1-4,activity,2364,-0.5641288011854688,0.758360980576588,-0.003944579676564074,0.86314263119774,,,,551
bootstrap,1-4,positive,1883,0.7428875211092087,0.41584340448314394,,0.23637984721607733,0.6389881741817054,0.587166181695625,0.47837978168491946,551
bootstrap,5-7,activity,1773,-0.6603597476046879,0.9719814901536983,-1.3309912331949465,1.4794685062611543,,,,551
bootstrap,5-7,positive,1482,0.35627212485321835,0.3456268621779286,,0.42328214802795433,0.5569671864798128,0.5816180043029188,0.4739118920625588,551
bootstrap,8-20,activity,7092,-1.2111809717119826,1.0070985299454838,-0.6377579494150196,1.6104637199173575,,,,551
bootstrap,8-20,positive,5926,0.043020977206117084,0.40892680771774115,,0.5005086457072762,0.5112258370922524,0.5912399752744548,0.4683576635705156,551
bootstrap,0,activity,591,0.16779424441967405,1.3972892589266792,-1.1351629500198106,0.0,,,,552
bootstrap,0,positive,420,1.0669820718354739,0.4221675253976719,,0.0,0.5338379206190751,0.5688102784364326,0.47671155043952274,552
bootstrap,1-4,activity,2364,-0.4027917974489499,0.7886127828211251,-0.054172157154358004,0.7410471208779286,,,,552
bootstrap,1-4,positive,1891,0.7199583454965907,0.4319503440891272,,0.2270008838183661,0.632964454319022,0.6093868456697223,0.4958125485239895,552
bootstrap,5-7,activity,1773,-0.74410011729318,0.9309335950960375,-0.9314065941767422,1.4157718757970836,,,,552
bootstrap,5-7,positive,1496,0.3262662154277083,0.3970935435781431,,0.3879294338591186,0.585909794780831,0.585504164405111,0.48086538874585044,552
bootstrap,8-20,activity,7092,-1.1089531214842288,1.007265312872126,-0.5700194274266739,1.5245880033781305,,,,552
bootstrap,8-20,positive,5989,0.08396834512278173,0.4448678775378304,,0.44277233759545376,0.5112648379268446,0.590203254357741,0.47064162442937024,552
bootstrap,0,activity,591,0.3701255888230981,1.216255073874169,-0.7858758611944108,0.0,,,,553
bootstrap,0,positive,442,0.7314914968140451,0.5789793908544005,,0.0,0.893583324251201,0.5806293828546586,0.49748145942364463,553
bootstrap,1-4,activity,2364,-0.6056285028267703,0.7187535363006051,0.24005430080069118,0.7566906940013453,,,,553
bootstrap,1-4,positive,1873,0.777001084007659,0.4148038359154761,,0.20766860156520225,0.587882676457083,0.5978419462273643,0.49008043544095015,553
bootstrap,5-7,activity,1773,-0.7614042966298455,0.8962167888916994,-0.8281726701648905,1.3524268227860106,,,,553
bootstrap,5-7,positive,1479,0.393355855632051,0.34735701715453104,,0.40051581023726385,0.6176326069999755,0.6015911039255012,0.4922222903983153,553
bootstrap,8-20,activity,7092,-1.1361446004204345,1.0983945518265563,-0.7334716913607929,1.4712491980846045,,,,553
bootstrap,8-20,positive,5868,0.05338823552602978,0.4402830549450258,,0.4589504154216277,0.5529553153439717,0.5950358400941863,0.4749428344293751,553
bootstrap,0,activity,591,-0.03334109824587128,1.4358946219470579,-0.8879038099649137,0.0,,,,554
bootstrap,0,positive,412,0.9033481297509282,0.4824354567189922,,0.0,0.7278235765562289,0.5881891740891062,0.5040600378664671,554
bootstrap,1-4,activity,2364,-0.31142881422789137,0.7986533941813155,-0.14640773623099929,0.7562488352262094,,,,554
bootstrap,1-4,positive,1910,0.8295401613019789,0.364851457246385,,0.25457240245327223,0.5683466164773904,0.6115273268796986,0.49737046404713203,554
bootstrap,5-7,activity,1773,-0.7326325545033177,0.7972369515332586,-0.5275308824453285,1.3011815691063042,,,,554
bootstrap,5-7,positive,1510,0.5238933996635907,0.3144955321965576,,0.38945900511189446,0.44245189443490723,0.5779698846580769,0.4724142530218807,554
bootstrap,8-20,activity,7092,-1.1152691990980756,1.088204482777698,-0.7165818345454141,1.4672692676951982,,,,554
bootstrap,8-20,positive,5981,0.054520854505513694,0.46772075852747064,,0.44040299975241737,0.5800616448356248,0.5894266040496136,0.4682042336596335,554
bootstrap,0,activity,591,0.1684627404748451,1.1371275941613048,-0.7316404490489056,0.0,,,,555
bootstrap,0,positive,415,1.0202008671932234,0.4827713746707513,,0.0,0.44438306462606914,0.5396730895323829,0.4434625757731629,555
bootstrap,1-4,activity,2364,-0.29523009932688393,1.216690519304462,-0.8978589119978827,0.7772568430760064,,,,555
bootstrap,1-4,positive,1913,0.7858428941979279,0.3871069108473166,,0.24994251762829475,0.5901584811727466,0.5936076890733035,0.48791110988648834,555
bootstrap,5-7,activity,1773,-0.4566208947875101,1.5095156063807593,-2.005741306087574,1.1841520350091463,,,,555
bootstrap,5-7,positive,1491,0.4669835852891877,0.3248659529577846,,0.3975306048683516,0.4369206248646528,0.5989339732964905,0.4841690222150358,555
bootstrap,8-20,activity,7092,-1.0977422398444916,1.054548615032589,-0.6078307738711333,1.494254302303263,,,,555
bootstrap,8-20,positive,5973,0.031055811605246064,0.44582134690358394,,0.46905691985118136,0.49496132200808346,0.5948505227604671,0.4711305470885153,555
bootstrap,0,activity,591,0.16846440355097703,1.6400980389843145,-1.4232048508551336,0.0,,,,556
bootstrap,0,positive,423,1.060324864821645,0.42645435584745184,,0.0,0.579005793137462,0.5614494938777228,0.4770910335586609,556
bootstrap,1-4,activity,2364,-0.40563106882856936,1.05607745463361,-0.6341283452540738,0.7934566570943749,,,,556
bootstrap,1-4,positive,1890,0.8004403874461425,0.3798934141700639,,0.2621585710120156,0.5270816242920454,0.608292787989688,0.49427468834296745,556
bootstrap,5-7,activity,1773,-0.6307674577246698,1.140781730258019,-0.9630782681728097,1.124660264101419,,,,556
bootstrap,5-7,positive,1499,0.3753279256739508,0.39013997695852426,,0.3660433348312409,0.5955810688860272,0.5745706697489498,0.4687274145220294,556
bootstrap,8-20,activity,7092,-1.0555903101818327,0.9663574114230243,-0.49977055640039464,1.4338976887401946,,,,556
bootstrap,8-20,positive,5972,0.04700851536650452,0.46944157367350525,,0.4416226980911327,0.5460192960123835,0.5840639469305909,0.46657921393816404,556
bootstrap,0,activity,591,0.492476510028542,1.5481353280792411,-1.5389065768065309,0.0,,,,557
bootstrap,0,positive,448,0.8946170338894754,0.5014337794099317,,0.0,0.6963439069525427,0.5678879619021133,0.4734868162914728,557
bootstrap,1-4,activity,2364,-0.3623358285524444,0.6060915501732622,0.2210331151463405,0.8126614643487011,,,,557
bootstrap,1-4,positive,1939,0.7514266015645342,0.40084767100722496,,0.2515698490285423,0.6133675772471825,0.6068873755515923,0.49442859455751026,557
bootstrap,5-7,activity,1773,-0.7286267018364456,1.2165889635592098,-1.1990350908972867,1.1695354928617925,,,,557
bootstrap,5-7,positive,1495,0.2824948284961899,0.35265613817224173,,0.4535825838721113,0.6427280158268888,0.586396201288355,0.4749904955761045,557
bootstrap,8-20,activity,7092,-1.128338734573777,1.0231103166037878,-0.6639266672846167,1.5124580852225344,,,,557
bootstrap,8-20,positive,5933,0.036315664143827475,0.4507648157754188,,0.4643341303731148,0.531202611386159,0.584192519921233,0.46447225818230437,557
bootstrap,0,activity,591,0.03478610156534723,0.9258315213859218,-0.00702307567110663,0.0,,,,558
bootstrap,0,positive,422,1.1845987897996526,0.36637133750154804,,0.0,0.470700986779343,0.5969992430179804,0.49801078410925176,558
bootstrap,1-4,activity,2364,-0.35623632656570847,0.879676241832442,-0.24294530550512478,0.7285263131447094,,,,558
bootstrap,1-4,positive,1904,0.8591740152587839,0.3614883016658636,,0.2334357513629544,0.4968099278767204,0.6100489599581911,0.4999410477851803,558
bootstrap,5-7,activity,1773,-0.640242772382067,0.9456444239870548,-1.0340601778988945,1.3839656027573854,,,,558
bootstrap,5-7,positive,1514,0.38911403043548853,0.3954163988233844,,0.3502235894090147,0.58984995310822,0.5969431279599767,0.4825812815518986,558
bootstrap,8-20,activity,7092,-1.2279331636759852,1.0896942384018384,-0.616358631498744,1.4592722605969874,,,,558
bootstrap,8-20,positive,5898,0.10044970436048006,0.4380721185906119,,0.4472810799929051,0.5176855548293725,0.586899507255083,0.4650874850639231,558
bootstrap,0,activity,591,0.2290664834317706,1.1333597078450273,-0.4883517628045406,0.0,,,,559
bootstrap,0,positive,437,0.9580462154651781,0.4635729496608646,,0.0,0.6039555940624226,0.5691713855867347,0.47194103593567005,559
bootstrap,1-4,activity,2364,-0.23352453564189268,0.8336335394972184,-0.23641889709506275,0.7713928246736704,,,,559
bootstrap,1-4,positive,1957,0.7734263005325532,0.3878550779616631,,0.24073376351965906,0.5979342210325802,0.6187340620104733,0.5053049880515476,559
bootstrap,5-7,activity,1773,-0.6820566634852114,0.8927667314439374,-0.9033889727059734,1.241841461180494,,,,559
bootstrap,5-7,positive,1487,0.3679541605209101,0.4001861704514232,,0.35618353393738056,0.5466549828751114,0.5958196556391004,0.4854803496302728,559
bootstrap,8-20,activity,7092,-1.2765375670135282,0.822431487334476,-0.28637358537556507,1.6621329054171539,,,,559
bootstrap,8-20,positive,6001,0.056479477173260406,0.41031367717532774,,0.4905218062311931,0.5078583120605812,0.595528089185661,0.47455495433980055,559
bootstrap,0,activity,591,0.2006706366426645,0.6311768463313879,0.27501870189221955,0.0,,,,560
bootstrap,0,positive,431,0.8780919430036697,0.522845001698204,,0.0,0.7315063569248179,0.5812998433248556,0.48628004602597946,560
bootstrap,1-4,activity,2364,-0.27518699508978606,0.8958090689466932,-0.4211153795982435,0.7479205564485512,,,,560
bootstrap,1-4,positive,1919,0.7669214610180456,0.3890612050387406,,0.2420623776131563,0.6269534401743837,0.6155877180071075,0.5059907294374368,560
bootstrap,5-7,activity,1773,-0.8336498486781321,1.0956947393563186,-1.0390621383084797,1.4052496433200912,,,,560
bootstrap,5-7,positive,1510,0.4197458873801695,0.34864271352906073,,0.39193481186751267,0.5336193106167451,0.5926304467486404,0.48021374707984765,560
bootstrap,8-20,activity,7092,-1.3017648566172222,1.0165062386129036,-0.5602541246948869,1.643238801911533,,,,560
bootstrap,8-20,positive,5995,0.05344515637814973,0.45175861624024805,,0.4547891534225644,0.5719715216474746,0.5908825601769673,0.4667386028261903,560
bootstrap,0,activity,591,0.1670540969178158,1.4879996866481249,-1.048250426226187,0.0,,,,561
bootstrap,0,positive,427,0.6978672413876029,0.5922299490446711,,0.0,0.8936573704726699,0.5650618499784823,0.4832497954969209,561
bootstrap,1-4,activity,2364,-0.35271021795865354,0.8608664230539522,-0.14742386042925293,0.7383347447191837,,,,561
bootstrap,1-4,positive,1908,0.7236159583998345,0.4200301618665179,,0.22787277518628002,0.626035527638042,0.6182189948599176,0.5015083989475133,561
bootstrap,5-7,activity,1773,-0.6268055039668698,1.0721155081063705,-0.9755710401411672,1.3078571676870188,,,,561
bootstrap,5-7,positive,1526,0.4656996345175115,0.34894606690335883,,0.3723640275216839,0.5245247923912566,0.6175216454030867,0.5064440653912197,561
bootstrap,8-20,activity,7092,-1.1911889989137923,0.9691080871709199,-0.43033823876575095,1.5198595919805125,,,,561
bootstrap,8-20,positive,6004,0.07171830046203809,0.4087900658521048,,0.48664920796926403,0.46745739102531136,0.5890463102362857,0.4686050012873225,561
bootstrap,0,activity,591,0.18232156352437157,1.0238216361469243,-0.27508332981907535,0.0,,,,562
bootstrap,0,positive,429,0.7974217819076861,0.5672086456670401,,0.0,0.8156821430714851,0.5740731600669015,0.48864760048614725,562
bootstrap,1-4,activity,2364,-0.37816816487634486,0.9889568120084424,-0.5100421459239372,0.778154896572094,,,,562
bootstrap,1-4,positive,1887,0.7668337972546282,0.4087976122399639,,0.23751831237943125,0.5757566490683381,0.6121682636896798,0.496887486638631,562
bootstrap,5-7,activity,1773,-0.4355963292913627,1.0527072147645713,-1.1762761754486992,1.2222743081380383,,,,562
bootstrap,5-7,positive,1514,0.4017277281104614,0.3786345292915498,,0.35230069734663644,0.5867111905942417,0.5975994296374065,0.4910769883565663,562
bootstrap,8-20,activity,7092,-1.325899867908914,1.009252993640376,-0.40958752773892837,1.524859371352536,,,,562
bootstrap,8-20,positive,5902,0.04239076279032805,0.4389435210971857,,0.46567818991168985,0.5580566579124877,0.5925414183449641,0.47535635343843236,562
bootstrap,0,activity,591,0.36000301587608763,0.9023967173756541,-0.5070621210443874,0.0,,,,563
bootstrap,0,positive,432,0.768964061522572,0.5921727130293627,,0.0,0.8714869684889153,0.5632744578997879,0.4681227133978427,563
bootstrap,1-4,activity,2364,-0.3268694551996152,0.7861622738883367,-0.14341868650856934,0.8095889048874249,,,,563
bootstrap,1-4,positive,1943,0.8219219960072862,0.3994288293525595,,0.21970993976591285,0.550458902370344,0.6076300617111628,0.4943652813492714,563
bootstrap,5-7,activity,1773,-0.8341092333525173,0.8030847519601567,-0.528082128894706,1.3231820742133356,,,,563
bootstrap,5-7,positive,1516,0.376188379322836,0.3444006225043657,,0.4144288266172187,0.5224686164113698,0.5847708245706942,0.4753083699903847,563
bootstrap,8-20,activity,7092,-1.1660942686728826,1.047503643320381,-0.7235742679957541,1.6065093224335782,,,,563
bootstrap,8-20,positive,6034,0.03201459253487815,0.43535438795245446,,0.47953709638908065,0.5578526308939855,0.5859104551975028,0.4637939050543581,563
bootstrap,0,activity,591,-0.028991200322229238,1.0710125853708714,-0.22787922995122048,0.0,,,,564
bootstrap,0,positive,424,0.9019367476263571,0.5014937807874817,,0.0,0.5857653591461062,0.5704557738731854,0.48137655959299863,564
bootstrap,1-4,activity,2364,-0.5612236707970747,0.43562068999126674,0.6653489823068072,0.7948877078150208,,,,564
bootstrap,1-4,positive,1880,0.8597873436837744,0.3519318006866734,,0.24445799660046388,0.5659029108750513,0.6122447932718993,0.49861172513729407,564
bootstrap,5-7,activity,1773,-0.385474804491557,1.3591359707014519,-1.6008061405754688,1.109546163465438,,,,564
bootstrap,5-7,positive,1511,0.3527871972614691,0.41292098902412977,,0.3585695017631563,0.6905725585313167,0.6095502807259031,0.4993145551714647,564
bootstrap,8-20,activity,7092,-1.259254559329603,1.073597482029041,-0.6553595158590922,1.5799643738041433,,,,564
bootstrap,8-20,positive,5929,0.06227545120210909,0.41359798883748383,,0.4861278495255749,0.4827775925287906,0.5977166562529596,0.47665217105780716,564
bootstrap,0,activity,591,0.3566747040464604,1.0060476265758242,-0.439880576091804,0.0,,,,565
bootstrap,0,positive,443,0.9220705551725779,0.4817630706957243,,0.0,0.6618525979899356,0.5602438808950697,0.4724003930631788,565
bootstrap,1-4,activity,2364,-0.5335963768840555,0.8098512012308827,-0.14102383148798603,0.9122876670044601,,,,565
bootstrap,1-4,positive,1916,0.8977668921303521,0.3355714814725262,,0.2299964869236026,0.54283734472319,0.6233746208892259,0.5110597360537175,565
bootstrap,5-7,activity,1773,-0.5376040576069809,1.3882265575379122,-1.5273726438141482,1.2184751437925538,,,,565
bootstrap,5-7,positive,1525,0.33421820136771985,0.3675215335434214,,0.4057381527782981,0.6189115056216441,0.5772147498992378,0.4736884128017196,565
bootstrap,8-20,activity,7092,-1.1784398901590574,1.0109472725529565,-0.7071366974858231,1.5887791170462067,,,,565
bootstrap,8-20,positive,5937,0.021074501022416592,0.4608441274411696,,0.46101823691673893,0.5432664955823173,0.5825432944219904,0.46127448993242337,565
bootstrap,0,activity,591,0.1359556200223655,1.4919698809421496,-0.8749568449325249,0.0,,,,566
bootstrap,0,positive,438,1.091734371132043,0.4237826123680226,,0.0,0.6243082187294298,0.5643425966274257,0.4679299565973335,566
bootstrap,1-4,activity,2364,-0.4612568745044774,0.893396557457879,-0.36889447987450286,0.954868146346357,,,,566
bootstrap,1-4,positive,1937,0.710755643399466,0.43483148008444233,,0.22917530521740515,0.6414855799489438,0.6100803686836952,0.4917960756334178,566
bootstrap,5-7,activity,1773,-0.9391642677753018,0.8283529550640848,-0.32903549729810694,1.308434037155033,,,,566
bootstrap,5-7,positive,1511,0.40149626618638934,0.39939334320790965,,0.3489090245049857,0.5921237038360264,0.6188412337547828,0.507376741347396,566
bootstrap,8-20,activity,7092,-1.172413851134546,1.0262641090586593,-0.6363529210137399,1.5943419197365856,,,,566
bootstrap,8-20,positive,6028,0.017355624895642574,0.43278030549486696,,0.49492844923007634,0.5225847153068821,0.5820178102988174,0.45979418095214586,566
bootstrap,0,activity,591,0.1515498071876027,1.7641864719770795,-1.712691093063404,0.0,,,,567
bootstrap,0,positive,418,0.8714740999653849,0.5517385660162626,,0.0,0.7618118650318544,0.561218098672395,0.4758683744437104,567
bootstrap,1-4,activity,2364,-0.34389174499129194,0.9422465386090905,-0.17525743399123614,0.663090065856297,,,,567
bootstrap,1-4,positive,1922,0.8714975577989736,0.3347174283774996,,0.2646955525610544,0.5236368698945172,0.5991622451343803,0.49237656634251725,567
bootstrap,5-7,activity,1773,-0.5519947449402629,1.3633276682474078,-1.6950660778487296,1.2238818790619268,,,,567
bootstrap,5-7,positive,1508,0.47431532700538304,0.3470379263497788,,0.3720839910403204,0.5603474147687584,0.5919618007958567,0.4790278209990306,567
bootstrap,8-20,activity,7092,-1.1674547772250856,1.0573393003908929,-0.67634709538723,1.5203908548787357,,,,567
bootstrap,8-20,positive,5980,0.08955270857393505,0.4322298724038531,,0.45165671581949896,0.5496710821637882,0.5896117491033194,0.46749315894544574,567
bootstrap,0,activity,591,1.7162778198631656e-06,0.9245319979425574,-0.019909513190362417,0.0,,,,568
