rep,model,annual_ks_mean,cum_total_ks,cum_y5_ks,zero_years_ks,terminal_rank_abs_error,rank_curve_rmse,dropout_rmse,restart_rmse,increment_ks,gini_abs_error,top1_abs_error
156,Hurdle-AR(5)-S-P,0.0925791636451535,0.06429780033840947,0.047377326565143825,0.1692047377326565,0.2168064438901458,0.22548782750983054,0.029129209944603527,0.08186769338433786,0.055329949238578646,0.043686721653163785,0.004581825645846943
157,SE-Hurdle-S,0.06913222141648537,0.0727580372250423,0.047377326565143825,0.0676818950930626,0.014409509949080274,0.04763991242536064,0.022490601094195557,0.06701473753261433,0.05194585448392558,0.039631286089264806,0.008963770923193497
157,SE-Hurdle-T5,0.06478124244621707,0.0727580372250423,0.05922165820642978,0.05752961082910321,0.018394215922563795,0.060547209886501065,0.024212477767492368,0.07552922670991769,0.05558375634517765,0.02562852499925311,0.007976671754287505
157,Hurdle-AR(5)-S-P,0.11111111111111112,0.09813874788494077,0.0829103214890017,0.18781725888324874,0.10671319159847498,0.13780242730159978,0.03480063380799771,0.05830790243002789,0.06125211505922168,0.02239323615301625,0.004115964258771684
158,SE-Hurdle-S,0.0730803319635807,0.06429780033840947,0.07614213197969544,0.050761421319796954,0.023955712488686026,0.0283341968224529,0.016588787117993588,0.051702913977930136,0.05456852791878175,0.03788232768294836,0.009671534838750863
158,SE-Hurdle-T5,0.06115542663766014,0.0676818950930626,0.03722504230118443,0.047377326565143825,0.06687136191484824,0.07397604656338802,0.02078801373473821,0.05902148393836453,0.053130287648054164,0.016704336407046327,0.00651980815414422
158,Hurdle-AR(5)-S-P,0.09274031101442269,0.05752961082910321,0.06091370558375635,0.1895093062605753,0.1940970720426504,0.19227021427401647,0.03494552578855319,0.05606989799415051,0.06142131979695431,0.037593318965885414,0.0010823592863719242
159,SE-Hurdle-S,0.0674401740391588,0.06260575296108291,0.047377326565143825,0.038917089678511,0.033379269579884685,0.05809443856045639,0.02439708013830546,0.08170399540162436,0.053807106598984744,0.02280954806558244,0.0065014263149817675
159,SE-Hurdle-T5,0.07187172669406172,0.07952622673434856,0.04568527918781726,0.047377326565143825,0.11035298622264984,0.10630880843310145,0.02207932150342145,0.04905623428184158,0.05558375634517776,0.04499921500752807,0.009836925552194967
159,Hurdle-AR(5)-S-P,0.10031423737007492,0.077834179357022,0.050761421319796954,0.1996615905245347,0.13385046844802187,0.21011840558534148,0.03450566084657545,0.06026270519891866,0.058967851099830826,0.045142261345686496,0.000649047030792077
160,SE-Hurdle-S,0.06808476351623559,0.08967851099830795,0.047377326565143825,0.04230118443316413,0.02058258153226683,0.07051236358080754,0.02338733972860607,0.05919814976015372,0.0550761421319797,0.02102425091697946,0.004252591213358699
160,SE-Hurdle-T5,0.06381435823060186,0.05245346869712352,0.05414551607445008,0.05583756345177665,0.08730535500432894,0.0777907974427991,0.02097997790516193,0.07385625879242362,0.06235194585448395,0.02798919433100827,0.004702449525911256
160,Hurdle-AR(5)-S-P,0.10571267424059304,0.07952622673434856,0.07952622673434856,0.19289340101522842,0.1762573308326999,0.22956986357990908,0.028678533410941662,0.06922582712932,0.06345177664974622,0.032326979314452886,0.0015615979117283782
161,SE-Hurdle-S,0.06252517927644832,0.07445008460236886,0.047377326565143825,0.04060913705583756,0.017906793815970573,0.054430354504433696,0.019470082882159494,0.06977241127442994,0.054399323181049064,0.013153313558680768,0.0029304658042475992
161,SE-Hurdle-T5,0.06220288453790992,0.05583756345177665,0.06091370558375635,0.0338409475465313,0.00798697700692208,0.0632283230335343,0.01787936898280434,0.04696429403473928,0.058798646362098195,0.013512493924512758,0.0028940352691086066
161,Hurdle-AR(5)-S-P,0.106921279510112,0.08629441624365482,0.09306260575296109,0.21658206429780033,0.1898432962588155,0.19403407312016413,0.037660724153531784,0.07721246017310106,0.06285956006768195,0.03472212185722012,0.0002949287607359047
162,SE-Hurdle-S,0.0628474740149867,0.04568527918781726,0.04568527918781726,0.030456852791878174,0.04781178086790233,0.04720509134544479,0.019827400067136458,0.07286172875774295,0.05981387478849409,0.006799641392156774,0.001013451888611544
162,SE-Hurdle-T5,0.06639271613890903,0.05922165820642978,0.06598984771573604,0.028764805414551606,0.1463739348644967,0.09662746408285311,0.01988725904833155,0.07149554243918348,0.0538071065989848,0.03614786946682769,0.008283375772617806
162,Hurdle-AR(5)-S-P,0.09668842156151798,0.0676818950930626,0.049069373942470386,0.18274111675126903,0.17115641568873174,0.21573276512425904,0.029966668506496805,0.0646840994931254,0.06235194585448395,0.04734740333971199,0.0014950913331964605
163,SE-Hurdle-S,0.07106598984771574,0.038917089678511,0.05583756345177665,0.038917089678511,0.015746801381363196,0.05147103308017966,0.02108597307942064,0.07100439259821317,0.05854483925549914,0.016362006777955018,0.0008001503735163007
163,SE-Hurdle-T5,0.06897107404721618,0.038917089678511,0.028764805414551606,0.021996615905245348,0.07159626473237754,0.06282706423026459,0.02250805535058883,0.07383240506430447,0.05456852791878175,0.01823425612756946,0.00412127827627734
163,Hurdle-AR(5)-S-P,0.10402062686326645,0.07614213197969544,0.06937394247038917,0.18274111675126903,0.0761014089759735,0.17262916694453667,0.030849086813085083,0.06790331542009732,0.05795262267343487,0.031062372699858065,0.006975486163126918
164,SE-Hurdle-S,0.06945451615502377,0.10152284263959391,0.0676818950930626,0.06598984771573604,0.042804002453232404,0.054476410734529794,0.02026162279386534,0.06290245492196428,0.05524534686971233,0.03884389329629384,0.013197340293738896
164,SE-Hurdle-T5,0.06478124244621705,0.077834179357022,0.04568527918781726,0.04568527918781726,0.07155008061461998,0.059853368549300706,0.023674350368175372,0.05855147666129527,0.05338409475465322,0.02533207582003194,0.01026918942057551
164,Hurdle-AR(5)-S-P,0.08597212150511643,0.049069373942470386,0.06091370558375635,0.14890016920473773,0.121515609134169,0.21035275896496283,0.02466704380620597,0.06030619700255745,0.06328257191201359,0.028654781690443054,0.004655012205725867
165,SE-Hurdle-S,0.061236000322294745,0.04568527918781726,0.03553299492385787,0.038917089678511,0.00713346011783908,0.03518629251332493,0.019495815857767947,0.044161288553906844,0.05389170896785106,0.004799384696403397,0.0019112298632865399
165,SE-Hurdle-T5,0.06429780033840948,0.05245346869712352,0.05583756345177665,0.050761421319796954,0.023604476557139487,0.05470589352809983,0.022597096464025152,0.06930838257519935,0.0661590524534687,0.005896894159744592,0.0014582810081353384
165,Hurdle-AR(5)-S-P,0.11151397953428409,0.08460236886632826,0.09306260575296109,0.1895093062605753,0.16833824595990915,0.191476025419388,0.03278259910271828,0.05432338068405117,0.061590524534687,0.023410597585274417,0.0010411111063509532
166,SE-Hurdle-S,0.06421722665377486,0.08121827411167512,0.06091370558375635,0.047377326565143825,0.0680240040167858,0.06313598098325095,0.019901582646181998,0.08050447837280883,0.057021996615905235,0.018844336543817397,0.0049985247451192
166,SE-Hurdle-T5,0.061800016114736935,0.0676818950930626,0.04060913705583756,0.0338409475465313,0.07639648289731077,0.06253569455109434,0.018273545298545697,0.07840036186983505,0.05922165820642977,0.022072727711709206,0.005465460798431805
166,Hurdle-AR(5)-S-P,0.09652727419224881,0.06429780033840947,0.07106598984771574,0.17089678510998307,0.22415681520416325,0.19832281445238595,0.02484501605989803,0.0504863422326318,0.0648900169204738,0.044279519724184035,0.004292980298818021
167,SE-Hurdle-S,0.06921279510111997,0.08798646362098139,0.038917089678511,0.05245346869712352,0.03210148607399457,0.05743742950636612,0.019288598395954416,0.05708727469754341,0.05752961082910324,0.027570647104793344,0.007404618930286058
167,SE-Hurdle-T5,0.06316976875352509,0.06260575296108291,0.043993231810490696,0.021996615905245348,0.022485671940067176,0.07900535810445344,0.02025196333199972,0.05293095543655281,0.053214890016920424,0.020704159221905827,0.0066173322199824525
167,Hurdle-AR(5)-S-P,0.10394005317863186,0.077834179357022,0.047377326565143825,0.20642978003384094,0.22044566940786614,0.22000595475365178,0.030953462539329166,0.0644979659958394,0.06395939086294417,0.044493884544337226,0.007409481453485134
168,SE-Hurdle-S,0.06582870034646685,0.04568527918781726,0.0338409475465313,0.05245346869712352,0.050043878102355915,0.06985267862343604,0.018052939116100047,0.06420055451508912,0.05245346869712347,0.017887189504355305,0.0047999414960694375
168,SE-Hurdle-T5,0.07017967931673516,0.028764805414551606,0.038917089678511,0.050761421319796954,0.07957386960937227,0.08725233017862595,0.023579206626297068,0.06318722066594296,0.053468697123519426,0.015470708345501738,7.985368105167118e-05
168,Hurdle-AR(5)-S-P,0.0923374425912497,0.0676818950930626,0.05752961082910321,0.18781725888324874,0.19714166285053905,0.20105703852115692,0.026068728969461368,0.07199977773019586,0.057529610829103184,0.04199475605889408,0.001708951706476891
169,SE-Hurdle-S,0.06163886874546774,0.0829103214890017,0.04568527918781726,0.04060913705583756,0.006944635821095058,0.03622928161410495,0.02005926964927023,0.05949227473324781,0.053299492385786795,0.016421915036625212,0.004614139759682202
169,SE-Hurdle-T5,0.07058254773990814,0.09644670050761421,0.04060913705583756,0.05414551607445008,0.052957067078644254,0.06466127352362173,0.018957260908920838,0.06365620840039748,0.05456852791878175,0.02016350392769445,0.004703003650857969
169,Hurdle-AR(5)-S-P,0.10377890580936266,0.07106598984771574,0.05922165820642978,0.19289340101522842,0.13882971787045228,0.18134053408841094,0.033548399737179845,0.077045914260551,0.06175972927241957,0.04380872404151559,0.007407446242358048
170,SE-Hurdle-S,0.06437837402304407,0.06429780033840947,0.05245346869712352,0.043993231810490696,0.0538373123070143,0.03845936140536673,0.023718365581768944,0.06542420785834512,0.04881556683587135,0.012401503813813164,0.0035083699218909636
170,SE-Hurdle-T5,0.07453065828700346,0.06937394247038917,0.030456852791878174,0.04230118443316413,0.1103303115272442,0.10480995888092745,0.019969817467189413,0.0701798157265682,0.058037225042301244,0.041228295138122484,0.010503890326592102
170,Hurdle-AR(5)-S-P,0.09402948996857627,0.06260575296108291,0.05752961082910321,0.16412859560067683,0.16304273803112374,0.1858744456067635,0.03305644400427634,0.07921354968905417,0.055922165820642966,0.028181486841628356,0.002838913765543849
171,SE-Hurdle-S,0.06381435823060189,0.05922165820642978,0.04230118443316413,0.04230118443316413,0.017182870597453492,0.04745436861996348,0.020760047297782698,0.07725294921093971,0.05947546531302872,0.009390190964652934,0.002405441795048112
171,SE-Hurdle-T5,0.06236403190717911,0.05583756345177665,0.043993231810490696,0.021996615905245348,0.007520390328017379,0.04774362662990139,0.02389708716972419,0.0580861224487829,0.05541455160744502,0.013555290581436619,0.0013100093970430174
171,Hurdle-AR(5)-S-P,0.11868503746676337,0.10152284263959391,0.06598984771573604,0.1996615905245347,0.12319926396750842,0.17491270415204915,0.03619056233625068,0.061456477698032426,0.05972927241962778,0.016435005367000044,0.001859050107428581
172,SE-Hurdle-S,0.0625251792764483,0.07106598984771574,0.04060913705583756,0.04230118443316413,0.029193017930409015,0.051926075834943325,0.016019478982785097,0.06420700045047655,0.05939086294416246,0.010930675925782174,0.004944187961655015
172,SE-Hurdle-T5,0.0730803319635807,0.0829103214890017,0.06260575296108291,0.043993231810490696,0.12605612734226077,0.11480601604206203,0.022426173857861633,0.08581276975390953,0.060152284263959466,0.027015603427017976,0.0023883513140756443
172,Hurdle-AR(5)-S-P,0.09991136894690193,0.06260575296108291,0.07952622673434856,0.19458544839255498,0.1913558441277672,0.20152963963563433,0.029305682096031467,0.058429031442991115,0.0651438240270728,0.04408736579856387,0.005040551892235762
173,SE-Hurdle-S,0.06905164773185078,0.06598984771573604,0.03722504230118443,0.050761421319796954,0.06806672374128345,0.0756708686633852,0.021624750624512322,0.07308470607604112,0.050169204737732676,0.029191276032033697,0.004448686640493339
173,SE-Hurdle-T5,0.06897107404721618,0.0829103214890017,0.05752961082910321,0.03722504230118443,0.07146365369936791,0.097845719145583,0.02108618403524415,0.07412337778158562,0.05084602368866331,0.034169390246237163,0.007429917244902204
173,Hurdle-AR(5)-S-P,0.09829989525420998,0.077834179357022,0.038917089678511,0.20135363790186125,0.15169078468549163,0.22845997007221805,0.034123894900732164,0.07804847856483413,0.05854483925549914,0.04248795840637881,0.0072556534779726345
174,SE-Hurdle-S,0.06284747401498672,0.11505922165820642,0.04568527918781726,0.043993231810490696,0.0015553891631221173,0.054076094329672746,0.01981245947583103,0.05800842207090025,0.05414551607445006,0.027288411565022708,0.00635604359331729
174,SE-Hurdle-T5,0.06445894770767865,0.05414551607445008,0.049069373942470386,0.02707275803722504,0.03638301622288534,0.05725107663592239,0.01888551759209633,0.05582167745619056,0.050592216582064364,0.031144582118390662,0.0074994401522455525
174,Hurdle-AR(5)-S-P,0.09451293207638385,0.07106598984771574,0.07106598984771574,0.15736040609137056,0.2328209547676683,0.20593578715916397,0.03199274039052329,0.05205431008728837,0.05905245346869714,0.041999768949690874,0.0014944185729911519
175,SE-Hurdle-S,0.06840705825477399,0.047377326565143825,0.05245346869712352,0.047377326565143825,0.046954396909212714,0.05295698492277791,0.01653883751116837,0.05297011782466625,0.059306260575296144,0.016542884376626432,0.008656511321832427
175,SE-Hurdle-T5,0.06139714769156394,0.04568527918781726,0.05414551607445008,0.04060913705583756,0.02093037378446222,0.0762707734416037,0.015985333520000332,0.061241222108669516,0.053807106598984744,0.011809526288664718,0.007814022922994747
175,Hurdle-AR(5)-S-P,0.1215856901136089,0.10321489001692047,0.10829103214890017,0.2233502538071066,0.14433577991226776,0.21346418441025325,0.03483661910231726,0.06063051686149698,0.060744500846023675,0.03963361315486841,0.0011894980415888406
176,SE-Hurdle-S,0.06776246877769718,0.06937394247038917,0.05752961082910321,0.04060913705583756,0.0036335677390869348,0.039374963067549076,0.020294070679975622,0.054212823607830585,0.04822335025380714,0.020585813990688984,0.0007624710517877553
176,SE-Hurdle-T5,0.06985738457819675,0.06091370558375635,0.047377326565143825,0.05245346869712352,0.0022994662787648723,0.04911633169981135,0.025049552644442773,0.09635446023714424,0.06886632825719119,0.01174377646988578,0.007347437685998819
176,Hurdle-AR(5)-S-P,0.0918540004834421,0.06429780033840947,0.05752961082910321,0.18781725888324874,0.1566157353553485,0.2194785508955202,0.029867114790893684,0.08040635281398748,0.060829103214890046,0.042430008634067484,0.00726397719258217
177,SE-Hurdle-S,0.0679236161469664,0.05245346869712352,0.028764805414551606,0.06091370558375635,0.03366265676868613,0.044475768690982034,0.01899901474666563,0.051535193589087806,0.05727580372250424,0.017074949315192656,0.008216759945067292
177,SE-Hurdle-T5,0.07573926355652244,0.09644670050761421,0.043993231810490696,0.049069373942470386,0.05872365298559354,0.08075994389526611,0.02582600087829328,0.06410874932874325,0.060744500846023786,0.026951857995370698,0.003909303909387055
177,Hurdle-AR(5)-S-P,0.09362662154540329,0.06937394247038917,0.05245346869712352,0.1895093062605753,0.21468222863416572,0.2213583539604145,0.03329553108994572,0.051952250013358514,0.05524534686971233,0.052258868453566976,0.0082567563240925
178,SE-Hurdle-S,0.06107485295302553,0.07106598984771574,0.038917089678511,0.032148900169204735,0.02564848154417762,0.040399697782824935,0.017939289229106946,0.06593386511292712,0.06049069373942467,0.011188434081922938,0.008312697290629105
178,SE-Hurdle-T5,0.0676818950930626,0.06598984771573604,0.043993231810490696,0.038917089678511,0.02013187208291206,0.083017942103759,0.019560084768692993,0.06808177386061649,0.051269035532994944,0.03860022180428968,0.004739224476879217
178,Hurdle-AR(5)-S-P,0.09523809523809523,0.05752961082910321,0.05752961082910321,0.16751269035532995,0.15978322186131388,0.21766168651263518,0.026981330094731915,0.0635122357178082,0.053891708967851115,0.030899585898364446,0.0003241619934026205
179,SE-Hurdle-S,0.06848763193940859,0.049069373942470386,0.04568527918781726,0.0338409475465313,0.035931273824056725,0.0512106726976603,0.017643699840663905,0.06817237518059191,0.05710659898477155,0.024253875963370253,0.007028064101230629
179,SE-Hurdle-T5,0.07420836354846508,0.09306260575296109,0.05922165820642978,0.047377326565143825,0.04919475470472409,0.09549701103140158,0.023167885941600727,0.05500506150641939,0.05922165820642977,0.05468647512757696,0.007515855600748619
179,Hurdle-AR(5)-S-P,0.09048424784465395,0.05245346869712352,0.09475465313028765,0.17766497461928935,0.16472239898897104,0.17580013750785614,0.02657335290942887,0.07523299066590833,0.05862944162436545,0.03872339536406044,0.001044766804125033
180,SE-Hurdle-S,0.06260575296108292,0.09644670050761421,0.04230118443316413,0.05583756345177665,0.048816379509632885,0.04487321091251162,0.017165630417560352,0.06711535413749094,0.05431472081218275,0.03267197724913207,0.011002289484534786
180,SE-Hurdle-T5,0.06486181613085167,0.05583756345177665,0.047377326565143825,0.06091370558375635,0.07986075012406056,0.10888855086274436,0.021802300020256,0.06223230657098124,0.05642978003384097,0.038899430348524056,0.005250005731880128
180,Hurdle-AR(5)-S-P,0.09733301103859479,0.05245346869712352,0.05245346869712352,0.17089678510998307,0.1296969846390838,0.16455733015592827,0.02783265707473638,0.04969338937008515,0.05642978003384097,0.015303767823194592,0.0054612486226180215
181,SE-Hurdle-S,0.06526468455402464,0.0676818950930626,0.06598984771573604,0.0727580372250423,0.011625230534040076,0.058200400400024936,0.01872238849511689,0.07526129166879234,0.0659052453468697,0.00063147452390655,0.00658157239363729
181,SE-Hurdle-T5,0.07428893723309966,0.06091370558375635,0.06260575296108291,0.05583756345177665,0.1108127202143011,0.07239427446242626,0.027425515744237787,0.05622318398557101,0.058714043993231824,0.027025921869365643,0.0032120205751825087
181,Hurdle-AR(5)-S-P,0.1214245427443397,0.10152284263959391,0.06429780033840947,0.2098138747884941,0.16863491035951858,0.24702223680237256,0.040756736063229146,0.05629072320836341,0.06235194585448395,0.04170088397537952,0.0006997884700002399
182,SE-Hurdle-S,0.06832648457013939,0.077834179357022,0.0676818950930626,0.06429780033840947,0.023906601777379077,0.03831947960519681,0.018757507705045584,0.07843339423313347,0.053722504230118484,0.01393757386014105,0.0012418317027419468
182,SE-Hurdle-T5,0.06397550559987109,0.05583756345177665,0.04568527918781726,0.03553299492385787,0.06991615908541696,0.07472011249263245,0.017052878953502975,0.06795104587786988,0.05871404399323188,0.012120384466078549,0.0020626965694883898
182,Hurdle-AR(5)-S-P,0.08798646362098139,0.04230118443316413,0.06091370558375635,0.15905245346869712,0.17011465132833845,0.18154048555427685,0.022923385723647736,0.06303024733356467,0.05676818950930629,0.027084997826933577,0.004276171790497579
183,SE-Hurdle-S,0.06735960035452422,0.06260575296108291,0.0338409475465313,0.05414551607445008,0.015569071391082684,0.07713936539837982,0.022412178281076597,0.07338504780334126,0.055752961082910335,0.02136164744690955,0.007964100499212722
183,SE-Hurdle-T5,0.06598984771573603,0.05922165820642978,0.03722504230118443,0.03722504230118443,0.000434726052687906,0.060993720221024804,0.023079636170402637,0.04364131182251601,0.055245346869712386,0.025989018143079246,0.0026064998583485016
183,Hurdle-AR(5)-S-P,0.1019257110627669,0.0676818950930626,0.043993231810490696,0.1844331641285956,0.2275383185378079,0.22531507083182117,0.03151444479755582,0.06144926710589991,0.06319796954314727,0.04010677709347604,0.0054921025969106654
184,SE-Hurdle-S,0.0632503424381597,0.0676818950930626,0.05245346869712352,0.04230118443316413,0.0122383117417324,0.03817917660375712,0.016991747497145684,0.053306544634538114,0.058883248730964455,0.013888102826066562,0.009964470517417633
184,SE-Hurdle-T5,0.05599871082104585,0.06937394247038917,0.03722504230118443,0.03722504230118443,0.011427810743938116,0.040720700896634605,0.02028154284578206,0.05848833039425437,0.05972927241962772,0.011055739081190508,0.005973354458951419
184,Hurdle-AR(5)-S-P,0.1128837321730723,0.08629441624365482,0.06598984771573604,0.20642978003384094,0.20222190030218312,0.21742323258531174,0.038059516599786646,0.06320298348804516,0.06285956006768195,0.023326445762771097,0.005762534056401113
185,SE-Hurdle-S,0.06590927403110144,0.05583756345177665,0.04568527918781726,0.02707275803722504,0.013250743341743865,0.04235970636773545,0.016886813388428425,0.060647118450994894,0.053299492385786795,0.01244837666966786,0.0012211566171175386
185,SE-Hurdle-T5,0.06921279510111997,0.04568527918781726,0.06598984771573604,0.03553299492385787,0.02106769981774967,0.04002497853448139,0.02307041941642203,0.06075369300493389,0.0560913705583756,0.013844246145839234,0.005022837582031384
185,Hurdle-AR(5)-S-P,0.09983079526226733,0.06260575296108291,0.047377326565143825,0.16751269035532995,0.17338238824457258,0.22687733598150428,0.02569203182418049,0.06085437332149933,0.06040609137055841,0.020763348862408992,0.005236030697939806
186,SE-Hurdle-S,0.06429780033840947,0.038917089678511,0.04230118443316413,0.025380710659898477,0.06824548253637672,0.06366609772368198,0.026409532155221113,0.06550824095345062,0.055245346869712386,0.014979526107232799,0.0063286389439908
186,SE-Hurdle-T5,0.07130771090161955,0.05583756345177665,0.03553299492385787,0.03553299492385787,0.06652192612929117,0.10329781855904537,0.021982484123919174,0.0644355017245816,0.05736040609137061,0.03147713740472868,0.008743904539540895
186,Hurdle-AR(5)-S-P,0.09636612682297961,0.07614213197969544,0.05414551607445008,0.18104906937394247,0.17087603875139762,0.2280069613514589,0.034047045826578824,0.0629909715388402,0.05600676818950928,0.039202470131494305,0.0016125050605990676
187,SE-Hurdle-S,0.062444605591813716,0.09983079526226735,0.02707275803722504,0.049069373942470386,0.03171925811568557,0.055462181078672505,0.02078895469506151,0.04984469933709151,0.06023688663282567,0.016963297560474933,0.004011885777071476
187,SE-Hurdle-T5,0.06333091612279429,0.06598984771573604,0.04568527918781726,0.05583756345177665,0.12963247608855138,0.09521013557328786,0.018254522344183927,0.06731563933111404,0.0563451776649746,0.03859155473174275,0.009905779646999444
187,Hurdle-AR(5)-S-P,0.10063653210861331,0.07445008460236886,0.050761421319796954,0.17258883248730963,0.22700972309117048,0.23099990359622202,0.029762798195296546,0.06433466046023215,0.05930626057529609,0.05229929293281249,0.0066255520587694475
188,SE-Hurdle-S,0.06615099508500524,0.06937394247038917,0.04230118443316413,0.0676818950930626,0.009367986880927714,0.04558265312670467,0.019910014824635627,0.0652747648449831,0.05363790186125211,0.02638897589302852,0.00779618567986827
188,SE-Hurdle-T5,0.07630327934896462,0.05752961082910321,0.04230118443316413,0.06260575296108291,0.13593285140552674,0.1126058945401445,0.02232405980687398,0.058626202332293396,0.057783417935702186,0.03257744396641227,0.007901508150728674
188,Hurdle-AR(5)-S-P,0.09354604786076869,0.07952622673434856,0.049069373942470386,0.16243654822335024,0.18656041696389444,0.2265631484333282,0.025771834224138156,0.06412101407034922,0.05575296108291039,0.05588355413360663,0.005480944541439645
189,SE-Hurdle-S,0.08154056885021352,0.1065989847715736,0.07106598984771574,0.07614213197969544,0.057966842978123045,0.06459258422826572,0.024623762724835598,0.061899484272165406,0.05304568527918785,0.033794388905853234,0.010645152509965318
189,SE-Hurdle-T5,0.07090484247844656,0.08121827411167512,0.05245346869712352,0.049069373942470386,0.0743063794297465,0.09440032848752677,0.017683493700082153,0.06868003307334607,0.05321489001692048,0.03480346490608116,0.009216043975778007
189,Hurdle-AR(5)-S-P,0.09338490049149949,0.06937394247038917,0.05752961082910321,0.1844331641285956,0.25483684833017334,0.2424640433246019,0.029586966866076998,0.060988536346432885,0.06353637901861253,0.03831226551052541,0.004254530756304449
190,SE-Hurdle-S,0.06486181613085167,0.05922165820642978,0.05922165820642978,0.04568527918781726,0.04864687239671045,0.055000338974640364,0.019282982936117618,0.05493947092525088,0.05033840947546531,0.012970310146528885,0.0037578745586569
190,SE-Hurdle-T5,0.07090484247844653,0.04568527918781726,0.04568527918781726,0.08629441624365482,0.1131383010732679,0.09024166585165808,0.019886328691672464,0.0504543619941571,0.053299492385786795,0.02845974016020736,0.008046938339389194
190,Hurdle-AR(5)-S-P,0.09467407944565305,0.06260575296108291,0.05583756345177665,0.1692047377326565,0.10227356232947281,0.1638917290636977,0.03325040108693993,0.05421539131246708,0.06091370558375642,0.03344950424306453,0.0006823522478865765
191,SE-Hurdle-S,0.07356377407138828,0.077834179357022,0.038917089678511,0.050761421319796954,0.01930865795638187,0.07110819997934258,0.022865741491090292,0.05590880916281678,0.057445008460236924,0.03410550604080048,0.0019705945558829707
191,SE-Hurdle-T5,0.06832648457013939,0.0727580372250423,0.04060913705583756,0.04060913705583756,0.06011758751631177,0.11241295447894825,0.019096003693684475,0.053229738593230484,0.05177664974619289,0.039846022371949896,0.009285778471414242
191,Hurdle-AR(5)-S-P,0.09435178470711464,0.050761421319796954,0.050761421319796954,0.1692047377326565,0.19037905961036045,0.1630148403129971,0.026254864524925595,0.06517270160640248,0.05972927241962778,0.033022909282691026,0.0001540433376582065
192,SE-Hurdle-S,0.06316976875352512,0.0676818950930626,0.0676818950930626,0.047377326565143825,0.04145546512384651,0.04399637296650425,0.01938161128005226,0.05849747980822143,0.0643824027072758,0.00036136871163261475,0.0066381769091156465
192,SE-Hurdle-T5,0.06776246877769719,0.05414551607445008,0.04230118443316413,0.032148900169204735,0.05225217208238278,0.06400169941972815,0.0209338322250098,0.04669804436676538,0.05566835871404402,0.03894252631876899,0.006058964166751356
192,Hurdle-AR(5)-S-P,0.11191684795745709,0.08460236886632826,0.05752961082910321,0.17766497461928935,0.2181688697125829,0.1625784948747504,0.02832449805701364,0.06423688152907592,0.060659898477157304,0.029683079878388585,0.00016946008320474493
193,SE-Hurdle-S,0.07058254773990814,0.05922165820642978,0.06260575296108291,0.04568527918781726,0.06180547570819525,0.05862700044966578,0.017816147529591504,0.05220798646211897,0.057614213197969555,0.029425915792293866,0.0029166295086326607
193,SE-Hurdle-T5,0.07090484247844654,0.07614213197969544,0.030456852791878174,0.021996615905245348,0.08832077074187332,0.07799745069490291,0.022305817109208835,0.06883692689824601,0.05499153976311344,0.01971445750724493,0.003716188643569006
193,Hurdle-AR(5)-S-P,0.09805817420030619,0.05414551607445008,0.07106598984771574,0.18104906937394247,0.29040422600123483,0.2274417720820143,0.03530852653491256,0.063092279496512,0.05710659898477155,0.026854555026653792,0.0010178022997340552
194,SE-Hurdle-S,0.06832648457013939,0.09306260575296109,0.047377326565143825,0.06260575296108291,0.02134003890583444,0.03175902624538187,0.021420497879929303,0.06668840442239181,0.05448392554991538,0.022154114516872492,0.010083957350933585
194,SE-Hurdle-T5,0.06969623720892755,0.05583756345177665,0.030456852791878174,0.03722504230118443,0.08220425071705174,0.09134509014782902,0.01975991241277612,0.07363060935845513,0.05888324873096451,0.03164589077319646,0.007979358522628502
194,Hurdle-AR(5)-S-P,0.09507694786882606,0.047377326565143825,0.0727580372250423,0.1692047377326565,0.17422864865706836,0.21935745979679816,0.029935199265884838,0.05829235667999756,0.056937394247038864,0.0374366044182346,0.007089909701933295
195,SE-Hurdle-S,0.06623156876963983,0.06429780033840947,0.04060913705583756,0.03553299492385787,0.022380754848343676,0.06776919265466833,0.01998249132837683,0.08182010646375504,0.06243654822335026,0.02574223216911864,0.008190827456265586
195,SE-Hurdle-T5,0.06615099508500524,0.0727580372250423,0.050761421319796954,0.049069373942470386,0.03695321207855584,0.059712268257419855,0.019378546475508875,0.05414748149753266,0.05854483925549914,0.043735040511437895,0.007651639704028136
195,Hurdle-AR(5)-S-P,0.07952622673434856,0.04568527918781726,0.043993231810490696,0.13874788494077833,0.24344376102918613,0.2126093085535853,0.023748702941357336,0.06157277556562378,0.061590524534687,0.02445078035461401,0.0021545866077839135
196,SE-Hurdle-S,0.06872935299331238,0.05245346869712352,0.03722504230118443,0.05752961082910321,0.04833399125512444,0.06903223643385611,0.01929780052751788,0.07763820636893662,0.06328257191201353,0.015433584007226109,0.008958065588621375
196,SE-Hurdle-T5,0.06510353718475545,0.06598984771573604,0.05414551607445008,0.025380710659898477,0.036937353312260224,0.04602594206468253,0.023424419181141805,0.0802673284407543,0.05566835871404402,0.011857884506035365,0.0014337116508319203
196,Hurdle-AR(5)-S-P,0.10144226895495931,0.06260575296108291,0.05583756345177665,0.19458544839255498,0.20223113023252715,0.2267596933331467,0.03350642776488849,0.05947287252846421,0.05769881556683587,0.025536599042428387,0.0015537964539286617
