model,stage,equation,n,intercept,x_prev,prev_active,history,restart,sigma,laplace_scale,bootstrap,rho,max_lag
SE-Hurdle-S,1-4,activity,2364,-0.3477384800997627,0.9029961307714324,-0.22866008056403395,0.7102068714202258,,,,363,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1911,0.8275039597649809,0.37876080666803424,,0.24493158272131432,0.49857287815450096,0.601427950009176,0.48786180096658344,363,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7727282095109536,1.0598262826564089,-1.2002901014912293,1.3886335995462409,,,,363,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1489,0.248673269837012,0.4096051872587743,,0.4084596417432174,0.7121788948885435,0.5774978941788709,0.4675501577852198,363,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0872720343094984,1.1942120873579183,-0.8657599432736265,1.4920240807378622,,,,363,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5997,0.0886494345811576,0.43575146290460076,,0.4624144388492086,0.512687121772326,0.5861242118326933,0.46283393312531823,363,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.1953107855320394,0.8051597578319385,-0.326353326095431,0.0,,,,363,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,414,0.8697796634092223,0.5379499996306579,,0.0,0.7099138649568529,0.5476703911394506,0.4610551045825304,363,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.3487294774327433,0.9018529526941862,-0.22857796664965468,0.7116049674502436,,,,363,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1911,0.8270500342731688,0.3790984224403749,,0.24430600896019153,0.4993174641960232,0.6014879327075169,0.48791043079288937,363,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7520619967495019,1.0705192603463571,-1.2084235150514564,1.3480594116381948,,,,363,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1489,0.24784953242235086,0.4155317637794103,,0.39656146762852024,0.7186241911941058,0.5784339129044201,0.4680965193031111,363,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9770908704384351,1.2177446482754226,-0.869512975823453,1.3954659367014015,,,,363,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5997,0.11841424073596962,0.4438848978851652,,0.4359553605713045,0.5161786001672336,0.5879002727578394,0.46454751934111393,363,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.16251570263915482,1.293345146389921,-0.9179016340159609,0.0,,,,364,0.6696666666666666,
SE-Hurdle-S,0,positive,424,0.6860877438337158,0.5904653403941783,,0.0,0.8844688563575377,0.5924381062737144,0.5073986116369312,364,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.16348494954156734,0.655389559907579,-0.07564390946208269,0.7620739576789677,,,,364,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1936,0.7125764045991297,0.4329321541972125,,0.24236537155169602,0.6920346852584194,0.6023752425630324,0.49225531366181363,364,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6391642645384485,1.6054057654355187,-1.87349174579888,1.2531966696620565,,,,364,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1527,0.39780803764067385,0.31437326247032865,,0.44291743775215553,0.4580405131270215,0.6035187171574277,0.48915946009275507,364,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2860372286419566,1.165538898198995,-0.7646447186097334,1.5802955451937064,,,,364,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5961,0.005328740257258824,0.4615177404516961,,0.46514005104438516,0.584352398357155,0.5885796851459895,0.4641237981344169,364,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.16251570263915482,1.293345146389921,-0.9179016340159609,0.0,,,,364,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,424,0.6860877438337158,0.5904653403941783,,0.0,0.8844688563575377,0.5924381062737144,0.5073986116369312,364,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.16485338226721225,0.6544857801901495,-0.07557600505954559,0.7633446031191169,,,,364,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1936,0.7122550652282134,0.432806112911384,,0.24226448586450178,0.692066518219477,0.6023283782963678,0.4922279405383631,364,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.6127589365667112,1.6153023163196547,-1.878999405181444,1.208502952760831,,,,364,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1527,0.3972950944919216,0.3198758388630462,,0.4304770176142028,0.4668840593141453,0.604081281807408,0.48927264826639927,364,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.1559701919482075,1.1823658206102408,-0.7562058893762321,1.4748755752877762,,,,364,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5961,0.03766114841888979,0.46879867257438174,,0.438468827931786,0.5896815212840962,0.5897612108152598,0.4654285373680442,364,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.18392278805066398,1.3523910613369579,-0.6847214064005278,0.0,,,,365,0.6696666666666666,
SE-Hurdle-S,0,positive,435,0.867633676391487,0.5110264186309135,,0.0,0.7538067420194203,0.5652240743686984,0.47782064672358493,365,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4723076703452176,0.724207450569155,-0.07176081521370321,1.012979945621036,,,,365,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1923,0.7553134014814846,0.4072690530841923,,0.23688343611751006,0.5216119182489928,0.6166165042731115,0.5040129889049234,365,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.716323591520182,0.8898752408763265,-0.7711817561563733,1.3512511276855257,,,,365,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1506,0.33539263193421176,0.40685901409826863,,0.36938879682610315,0.6383329811929543,0.5806630685864042,0.4770978729452611,365,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0506271632771338,0.9961144233275687,-0.5632683742752909,1.4648015140563464,,,,365,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6018,0.08234985391015259,0.4350038058634132,,0.46151983427283455,0.4994366789089562,0.5838452548483772,0.4635042308329719,365,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.18392278805066398,1.3523910613369579,-0.6847214064005278,0.0,,,,365,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,435,0.867633676391487,0.5110264186309135,,0.0,0.7538067420194203,0.5652240743686984,0.47782064672358493,365,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.4730830712084304,0.7240111780223445,-0.0712849046064052,1.0118247412602661,,,,365,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1923,0.7552791540358245,0.4071312383623204,,0.23663862992082996,0.5214004712357974,0.6166022629332019,0.5039902597359519,365,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.7008415673719843,0.889957795780697,-0.7635641105229551,1.3172125520724927,,,,365,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1506,0.33577085269952045,0.4087154094991449,,0.36164591234617804,0.6408316286193109,0.5806942282329115,0.47674842364602465,365,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.932378700278141,1.01683237978126,-0.5566451385589994,1.3578355491348435,,,,365,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6018,0.11307293813526043,0.43977368828900565,,0.43765848331482704,0.5023515885891411,0.5849772732059342,0.46461202526469625,365,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.23785039218406823,1.1615084423774726,-0.6623234394372377,0.0,,,,366,0.6696666666666666,
SE-Hurdle-S,0,positive,425,0.915983445564686,0.4978242804179333,,0.0,0.6712527618004539,0.5688833222039823,0.48380088155352596,366,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4378096892071367,0.5883135690000894,0.32266171116779524,0.7701724555633988,,,,366,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1881,0.7233190710832047,0.4405163067996678,,0.216339488467992,0.658068497875615,0.6046454185082767,0.49697180675144836,366,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.506005271556317,1.295808485541979,-1.422588969809118,1.1410189581149943,,,,366,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1498,0.32552410904809836,0.4138460078044108,,0.35958639348770827,0.8012379921408094,0.593433282366561,0.4874388089144381,366,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0807635859351656,1.0680435171044307,-0.7259867467947066,1.5141674003152386,,,,366,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5985,0.05873631431463022,0.436699646040952,,0.4669156291522468,0.4911742380656056,0.5976599035382811,0.47356670108352833,366,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.23785039218406823,1.1615084423774726,-0.6623234394372377,0.0,,,,366,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,425,0.915983445564686,0.4978242804179333,,0.0,0.6712527618004539,0.5688833222039823,0.48380088155352596,366,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.43743596099637616,0.588547516338236,0.3218777296029083,0.7685753676368745,,,,366,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1881,0.7230532348173568,0.4405536550055542,,0.21603398022075493,0.6584183041228153,0.6046467439228538,0.49696458264690907,366,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.4923783013568297,1.3034211133381073,-1.4267833511632237,1.1090023916891156,,,,366,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1498,0.3249224296566009,0.4174685468331909,,0.35046850973201493,0.8067687886827265,0.5937443442223419,0.4878471867660145,366,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9514140741114232,1.0955758642454496,-0.7187531057607123,1.3918373011815932,,,,366,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5985,0.09249116990554762,0.4427833414906415,,0.43977107471555,0.4960869650491414,0.5988996971696581,0.47443296692824266,366,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.13935547576719243,1.1304704197221698,-0.4805479520802404,0.0,,,,367,0.6696666666666666,
SE-Hurdle-S,0,positive,424,0.8692556137915257,0.5238382878220574,,0.0,0.6788506025860734,0.5875445225126855,0.4971843723649211,367,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.37266193614824794,0.722585502995877,0.08163144280162121,0.857109228533798,,,,367,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1932,0.708968133990773,0.43712307503153897,,0.22026511666895246,0.6791009982753132,0.5933045641818226,0.48691333622234056,367,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.4413453781416896,1.1827273882099616,-1.2713724152843149,1.154311581568642,,,,367,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1528,0.3565969081581204,0.4281799453317295,,0.32670218112030014,0.7605329478757967,0.6063853600763736,0.4963169057827084,367,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1502981210278111,1.096209515252607,-0.6599679803787911,1.4700122374447382,,,,367,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5969,0.05360248601312212,0.4311341402285937,,0.47168207668287315,0.5223717945612666,0.5903986606311766,0.46965977716324303,367,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.13935547576719243,1.1304704197221698,-0.4805479520802404,0.0,,,,367,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,424,0.8692556137915257,0.5238382878220574,,0.0,0.6788506025860734,0.5875445225126855,0.4971843723649211,367,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.37323941149592943,0.7222221638389408,0.08112646824786468,0.8570703726114595,,,,367,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1932,0.708671749974123,0.4373830063660651,,0.21967177259229345,0.6796440435240245,0.5933514669830919,0.48692006023323064,367,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.42432506499729405,1.185422113966095,-1.2639964160048935,1.1165284569185783,,,,367,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1528,0.3553790357646116,0.42858532265428023,,0.32200498745591377,0.7613711354898547,0.6062681451530614,0.49652525429143646,367,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0221956321777297,1.1116604989489627,-0.6660252535688919,1.3756952478364741,,,,367,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5969,0.08689089969744568,0.43763412414611413,,0.44436033948563863,0.5316771855059165,0.5917801130098153,0.47099571228307596,367,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2876822901607219,1.3217634999177053,-1.0480455202240955,0.0,,,,368,0.6696666666666666,
SE-Hurdle-S,0,positive,430,0.9393482655328167,0.5157681555135303,,0.0,0.6891775026392515,0.5714806558664388,0.48453084004496355,368,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.4764709513064551,0.7778737546692943,-0.005445775264256036,0.8294188562359551,,,,368,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1901,0.7584211473585993,0.42245431862924304,,0.2202542726752519,0.5555635617450474,0.5983308079573288,0.492192525247435,368,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.42289418849105775,1.2610591830234554,-1.4718472818096622,1.1756346868590728,,,,368,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1521,0.42231087151037805,0.4009754934531326,,0.34119839900606214,0.6105882373513619,0.5908089833508087,0.4841757100093231,368,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.3333763419236777,1.0115471202804844,-0.5885178412092273,1.6556031497695882,,,,368,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5972,0.036304395952700186,0.4318972933082892,,0.4869864464543916,0.5653865890653259,0.5883132448563502,0.4640512390534241,368,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2876822901607219,1.3217634999177053,-1.0480455202240955,0.0,,,,368,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,430,0.9393482655328167,0.5157681555135303,,0.0,0.6891775026392515,0.5714806558664388,0.48453084004496355,368,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.47635558077435847,0.7776437434811069,-0.005646015924732498,0.8283780442168462,,,,368,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1901,0.7582840775884057,0.42238188872016613,,0.22003100094462005,0.5556034843742297,0.5983182639326191,0.4922051204965008,368,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.40166501781898467,1.273310083201958,-1.4771610859724809,1.1313763045972194,,,,368,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1521,0.42122317873088966,0.40528103343907274,,0.3323152739025435,0.6158475628964128,0.5914051410735554,0.48497349789577315,368,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.2051792263211596,1.0321051988287209,-0.5843115044982237,1.5474810564792367,,,,368,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5972,0.06738842272581003,0.43723730210070266,,0.46243551975702757,0.5689847756281314,0.5893189119669096,0.4651030826426824,368,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.19885025629560316,1.340396667743014,-1.0057033251842091,0.0,,,,369,0.6696666666666666,
SE-Hurdle-S,0,positive,426,0.7382483029457014,0.6029458769128547,,0.0,0.8907443525296821,0.5701216161499042,0.48005504941016447,369,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5593415442826994,0.7740762293071402,0.06983216019286345,0.7830754987701077,,,,369,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1879,0.7764716955207605,0.3992741115242251,,0.23797202640084184,0.554389733945951,0.6010818860046127,0.4954916062842965,369,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.5873206521714947,1.3573119493329118,-1.44766498388648,1.2298859006037708,,,,369,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1512,0.4110360849165715,0.33864914997129675,,0.411360489364094,0.6121790116963883,0.5969817358560292,0.4855469296049971,369,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.0945130035690664,0.9274025784929513,-0.5796814488224543,1.5621007330225956,,,,369,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5984,0.0030358037163995544,0.4283546601265693,,0.5081768790531275,0.5107777572668233,0.5778563755079267,0.4588470552514892,369,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.19885025629560316,1.340396667743014,-1.0057033251842091,0.0,,,,369,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,426,0.7382483029457014,0.6029458769128547,,0.0,0.8907443525296821,0.5701216161499042,0.48005504941016447,369,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5590481317607878,0.7737552869436947,0.06946480892706136,0.7821939000403033,,,,369,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1879,0.7763236083678136,0.399108111836825,,0.23785071666670055,0.5543581741993047,0.6010510047011233,0.4954448486112749,369,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5651445402233324,1.3655951660831638,-1.4428215295650346,1.1859131280988648,,,,369,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1512,0.414024594128676,0.34379760496072376,,0.39851648126784833,0.6181341369993039,0.5977597420847203,0.48652720607631467,369,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9779791931602346,0.956247204795882,-0.5636145893217848,1.4418842737233755,,,,369,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5984,0.036756673471376566,0.4332163542755813,,0.48308270641766243,0.509148189248251,0.5787253331126468,0.45998981349192974,369,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.009308221622746693,0.9773438296823957,-0.25143260295682074,0.0,,,,370,0.6696666666666666,
SE-Hurdle-S,0,positive,415,0.8656983448892102,0.5293522739649765,,0.0,0.7419398689726631,0.5681052787849677,0.486027498501203,370,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.40603787854441564,0.8668375954096672,-0.3151224245581212,0.807282636792336,,,,370,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1901,0.8721508938772862,0.37468169628742054,,0.22102698453900416,0.6017738962836783,0.6082028224683774,0.49228131276937337,370,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6154497307031299,0.8651186336553466,-0.902697883726269,1.5569550092296387,,,,370,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1555,0.3955597459581386,0.38108488321356565,,0.38557394159184694,0.5438252781515367,0.5924856503492445,0.4781643402014109,370,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1345492225561826,1.3322671088783022,-0.929294838475572,1.4402771132387486,,,,370,0.6696666666666666,
SE-Hurdle-S,8-20,positive,6067,0.06065160446901485,0.4339988400427388,,0.47520688291858454,0.4400021080674477,0.5794286152741734,0.4576936069632067,370,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.009308221622746693,0.9773438296823957,-0.25143260295682074,0.0,,,,370,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,415,0.8656983448892102,0.5293522739649765,,0.0,0.7419398689726631,0.5681052787849677,0.486027498501203,370,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.40668882030365383,0.866636314262844,-0.3161480440141405,0.8076189366516757,,,,370,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1901,0.8717489123378741,0.3745994719793406,,0.22095186422025964,0.6019786573185164,0.608156318300066,0.4922344888080664,370,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5975141633243202,0.855464462927675,-0.8701339742798557,1.5139852884686986,,,,370,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1555,0.3992164701710037,0.3824664076711826,,0.37642440357018486,0.543626985079924,0.5928446797790423,0.47846555607673963,370,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0036298165691528,1.3626749089246863,-0.9364630974034891,1.326552797999535,,,,370,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,6067,0.09586985495184408,0.44393022669601273,,0.44406988703165656,0.4484347530177029,0.5813549011575718,0.4599472074030071,370,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.33212835505776095,1.0785662847033615,-0.7307314902696274,0.0,,,,371,0.6696666666666666,
SE-Hurdle-S,0,positive,428,0.7767800202832263,0.5725990982170883,,0.0,0.8287202096761765,0.5583449425002139,0.4681419393049403,371,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.3931474558625716,0.5913149600722545,0.23497381768756462,0.8177169483910915,,,,371,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1915,0.743524436030327,0.3993556843765619,,0.26343122169782096,0.5777318282101942,0.6116830067067784,0.49809705187342135,371,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.7482773958110382,0.8311515363561859,-0.7387296031588377,1.3242924038697337,,,,371,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1482,0.2581142290387043,0.4165243549267681,,0.4018382270709436,0.6871339454354262,0.5900889483064294,0.48011121254039596,371,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.2523481370144236,0.8358476015404877,-0.27289536861218977,1.5772615216520525,,,,371,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5928,0.04435805650323499,0.44766599678572705,,0.46296520738979136,0.5449128801439763,0.5945281443242837,0.4709541071996487,371,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.33212835505776095,1.0785662847033615,-0.7307314902696274,0.0,,,,371,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,428,0.7767800202832263,0.5725990982170883,,0.0,0.8287202096761765,0.5583449425002139,0.4681419393049403,371,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.39346964780522353,0.5913843639145814,0.23421875604546735,0.816936673053727,,,,371,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1915,0.7432361952012483,0.3992312325299395,,0.26323130283227175,0.5778246332559613,0.611628688507395,0.498030900320888,371,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.734600736900666,0.8365396160422127,-0.7389042359227229,1.2925680722090012,,,,371,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1482,0.26165555065761814,0.4185763700178056,,0.3918214452600034,0.6897653364121376,0.5902961262122641,0.48014413471241024,371,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.128512853266345,0.8569099616814077,-0.2632794208166089,1.466552205846982,,,,371,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5928,0.07471150301245966,0.456343264609249,,0.43546656324315564,0.5529411078965087,0.5961082677523809,0.47267791556266153,371,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.2569082059082606,1.5599489288007544,-1.5124700349482936,0.0,,,,372,0.6696666666666666,
SE-Hurdle-S,0,positive,425,0.8328586698635949,0.5353842904633486,,0.0,0.6852539584336943,0.5579020180497339,0.46747856032086954,372,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.2871777331028128,0.6926373337727455,-0.07887097118918357,0.7328425635984492,,,,372,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1894,0.7632503725841404,0.40287854795950306,,0.23145582243270746,0.5654844574017109,0.6105428356279464,0.5024205287721638,372,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.8136234370070017,0.8183701880886569,-0.5323688165931387,1.3224872711833326,,,,372,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1486,0.2527686502711516,0.39854638422606853,,0.42390551460740233,0.6607313120760613,0.5812273718849704,0.478805660730444,372,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1061942027811387,0.9172694658996319,-0.3908837055540136,1.4621067978140414,,,,372,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5947,0.06439824947646333,0.437100856296505,,0.4632360993994767,0.5570178861851653,0.5867772202252128,0.4655208210760043,372,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.2569082059082606,1.5599489288007544,-1.5124700349482936,0.0,,,,372,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,425,0.8328586698635949,0.5353842904633486,,0.0,0.6852539584336943,0.5579020180497339,0.46747856032086954,372,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.28632536847987744,0.6933144854878996,-0.07966664375817929,0.7304364796174896,,,,372,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1894,0.7631650319247987,0.4030231851310392,,0.23094233231606615,0.5657630161352597,0.6105726257703435,0.5024200324442355,372,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.8039060400748477,0.8180727581203041,-0.5352499602989805,1.30212138178209,,,,372,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1486,0.2524577532564576,0.40276259908254436,,0.4135207089894486,0.6667562310461101,0.5818735814768331,0.47931363149350753,372,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-0.9822234618477808,0.944846145614876,-0.39416244961905217,1.34938229171813,,,,372,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,positive,5947,0.09242211625898045,0.44353705184828407,,0.43895031121468214,0.5623826618059804,0.5877947881758124,0.46663575492117665,372,0.6533333333333333,5.0
SE-Hurdle-S,0,activity,591,0.3260009956846827,0.3629699018821729,0.9633667819303504,0.0,,,,373,0.6696666666666666,
SE-Hurdle-S,0,positive,450,0.9542574895393957,0.46667017608157807,,0.0,0.7116727073734419,0.6025432412263856,0.514255186531885,373,0.6696666666666666,
SE-Hurdle-S,1-4,activity,2364,-0.5271336215314566,0.6228613649065302,0.3279707535936174,0.7767395465205682,,,,373,0.6696666666666666,
SE-Hurdle-S,1-4,positive,1901,0.7218651398105571,0.41627475143710585,,0.24346929330768585,0.6610473502257563,0.6069562872578865,0.49016697219750255,373,0.6696666666666666,
SE-Hurdle-S,5-7,activity,1773,-0.6073369866152145,1.0789409005905586,-1.1728088426182381,1.268530951215686,,,,373,0.6696666666666666,
SE-Hurdle-S,5-7,positive,1502,0.35361649854466104,0.37323672376481803,,0.39040312716449377,0.6400911618067414,0.5976960377360179,0.4911725472247885,373,0.6696666666666666,
SE-Hurdle-S,8-20,activity,7092,-1.1683779404711963,0.9771718642194024,-0.6542187032389648,1.6112638080829584,,,,373,0.6696666666666666,
SE-Hurdle-S,8-20,positive,5974,0.08153050846494225,0.42361221716910236,,0.47272799344013045,0.4846848956284226,0.5931007160104901,0.4725048562452829,373,0.6696666666666666,
SE-Hurdle-T5,0,activity,591,0.3260009956846827,0.3629699018821729,0.9633667819303504,0.0,,,,373,0.6533333333333333,5.0
SE-Hurdle-T5,0,positive,450,0.9542574895393957,0.46667017608157807,,0.0,0.7116727073734419,0.6025432412263856,0.514255186531885,373,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,activity,2364,-0.5261529036195298,0.6237518860045878,0.3265808908538801,0.7741474354430052,,,,373,0.6533333333333333,5.0
SE-Hurdle-T5,1-4,positive,1901,0.7216500930597538,0.41626749871290597,,0.24318273807421179,0.6611982645310854,0.606941935886368,0.4901342783757373,373,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,activity,1773,-0.5861659109211095,1.0834809059305726,-1.1761361846503788,1.2340869199699103,,,,373,0.6533333333333333,5.0
SE-Hurdle-T5,5-7,positive,1502,0.35388166024919965,0.37376509748731535,,0.3845648353686525,0.6426621803073455,0.5974998652413829,0.4908588861152325,373,0.6533333333333333,5.0
SE-Hurdle-T5,8-20,activity,7092,-1.0369537898746717,1.0023130992186526,-0.637652153014225,1.4856905301852585,,,,373,0.6533333333333333,5.0
