ix,year_0,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_13,year_14,year_15,year_16,year_17,year_18,year_19,year_20
61,1.0899043081160713,5.635234787857669,4.5975338157667345,7.024631353554225,14.161572834001293,59.431037908520636,24.38529303839293,3.1837495680918924,23.41374890147304,19.038918730359434,11.380747190634175,5.265575593552405,0.0,0.49476920814770137,1.2152992446989028,0.0,0.0,4.672192968847157,2.054897063241068,4.090672984966536,4.47401046371767
62,19.317296898295616,15.500000274182765,9.633429428712358,9.017860071597726,18.771023619643078,15.818684333720148,12.539995897136617,8.382314259020426,4.341610475255042,4.390803549235506,2.9634407368856794,8.620896804420548,6.273891662353689,4.889107980182342,7.300311030826087,7.69483485299333,7.682642763679967,3.801004140933392,5.2498614859090775,26.701048397710466,5.053630958264723
63,10.411572742131577,8.97378008491804,8.791283115270359,15.363642430330152,5.2207145986935,13.040147877120505,10.801461887135977,35.69935301725501,11.208494328277007,12.033870040389102,9.013656599657807,4.688931105668121,6.017955672656187,8.554222654690424,3.575338086709113,14.609699882346597,11.81425610354917,0.0,0.0,0.0,0.0
64,3.5431611149410593,3.96417585067514,1.6858963445168011,3.0698360781961656,9.198490766968,4.605257568478388,2.9478997274067553,2.9024334054952567,4.734563891867728,1.5117340632173522,1.2273868001996284,2.5039260460300756,5.363450805954349,0.0,0.0,0.7491397114730455,1.6389060619688964,1.8868057940938203,5.348687291686796,10.774545705268542,0.0
65,16.099402230061116,8.096176530078852,8.316934578289954,5.872756313541155,8.642447830216431,3.74965035418429,2.126062594425779,3.6892395516579244,3.1865434117950953,5.674686349125451,5.751172655303738,5.440880028814851,23.702149939526375,36.93293949820921,16.760765096243066,7.964870136846112,8.151373185972302,0.0,1.1122711438860244,2.4326122454282415,4.170239824442126
66,2.384648339343666,7.168091049436513,5.831157094917292,14.805250531211938,5.699497495687872,2.5860583231856173,0.0,7.346191064076122,1.5078752259194736,3.258675255624788,1.9866619207107756,0.0,7.391019555887152,4.19787948591967,4.4279997342943815,5.29306810068678,9.428855819197564,4.615034245365401,26.947742226971425,11.85994912352281,87.37820489069813
67,5.923265016762477,1.2817259352501298,10.888852491327587,12.954201099602004,9.371491979276557,6.325213957402434,3.5037161268179635,7.43799127259248,6.27869853757258,3.0784511722784837,5.018908742738603,7.3088453931464,4.685565385734789,5.923114765756097,0.0,0.0,0.0,0.0,0.9283903069668641,6.8079091923648205,3.8254055640874114
68,0.0,2.495516442621239,16.241566645276627,3.491023561404459,2.7725435143058395,1.6709306525164473,3.5199232105374443,4.530934951030872,6.119193939363601,10.551909943297025,2.571719008389187,2.011995242914634,1.7550335764997074,2.1930425032373253,3.075743655558092,3.610648752996642,1.9056502479619033,5.814645232755547,2.8845791993661893,3.4144240683388136,4.419223871517987
69,3.9376894643873332,2.8516691422577853,3.4112359849323957,2.701122919150695,2.055362454483726,3.3582524139300345,2.2420284419043104,2.0140570556323065,5.0323805526902445,1.8359856874974363,0.0,0.0,0.0,2.3168516544806925,2.4256097764227453,9.547835026252281,6.689799688086305,14.122683492677085,12.377965891961262,5.764442057635826,6.886779480243033
70,1.4158796542195462,2.6278350822461802,0.0,0.0,0.0,5.246702708767847,13.872768043837638,9.8192208601731,6.934186612606617,11.355928037099389,8.698926683978739,0.0,6.636581800058829,6.055277641887059,9.024201875755058,2.7961069690198483,2.4087997168155817,4.208579110858926,2.157500485098776,0.0,0.0
71,0.3386015134034679,1.150033514791193,2.0814498940999386,1.9412200813237845,0.0,0.0,2.6630533778154044,3.215322820132501,5.469153138475287,0.0,0.0,0.0,0.0,0.0,0.5960310324027479,1.2511254463033408,3.998336733430535,2.864836672990739,1.4941756238964408,3.7556659761987654,4.202150585532734
72,4.3687622482090385,3.2845853326894003,2.218040120281948,1.2334792735875109,0.0,2.8610849006224517,4.111887319991156,9.931604631415702,3.221934670247874,10.382772827295785,9.64217760154857,4.883132320320607,0.0,1.6727871026504166,0.0,0.0,5.527304105338347,6.5022382096916855,2.343972188649751,0.6406785740762515,2.408302151608564
73,1.27611480559573,10.22587384524793,17.477917938314306,9.909069080245978,7.321472438919289,2.859240938988442,3.857291310885514,2.3762581132083116,2.9414006915267263,2.3288911126195093,0.0,2.5332122500032566,6.3363235324437,0.0,0.0,0.0,2.676774158683576,2.147719534642515,2.1070401378708703,1.607840708504733,3.937213530433742
74,4.100693635087914,3.1534871980026216,8.030269787319103,1.8752587518536639,2.5390051193291296,4.236724737801633,3.8594933921274843,7.757211803339416,4.37468455971848,5.286365226290099,1.2338046459389542,1.9344807957416605,0.7850628887435585,1.4897895166774382,4.646825760358616,11.994399455945455,5.186086936388528,3.0122890110713714,2.5537779654548185,0.0,0.0
75,8.555574056269245,0.0,0.0,1.3668236470542867,5.539838437132856,12.79057656271323,6.940845478471613,18.468073312544984,0.0,0.0,2.0061130045289537,6.8905582282698115,9.241353332098386,19.155277125590114,23.96370434246688,14.697259313622498,8.169966928241092,7.719057924877916,4.86560421744437,12.752775510277575,0.0
76,3.08315638987676,2.8383636166348114,18.743136235064643,7.035814763017448,6.423494882969939,3.233448626341577,4.64083642886616,4.051212233248995,2.803506631516793,4.607158032788375,8.85484917403096,8.640211626116615,4.348198361049308,2.129442831406457,1.5438798832981528,3.7726517505320443,2.689566190585021,3.4635272923903995,6.695703378863796,8.110421618573232,8.076935482439785
77,7.231255608848973,5.5847799090351495,14.785010123382564,9.566545180358546,7.969050478876557,2.4021628616704054,2.088998137296469,5.893422224435849,7.096121837501712,3.8667521540990517,6.346589940733773,8.795294310133565,17.85948135571767,5.157038170651969,0.0,0.0,0.0,10.262828730740743,7.549247987102535,5.229833265555438,6.29777585618115
78,0.09375821969567869,1.3600325466398593,3.9253443184989165,3.8428160570520697,5.85046115418511,6.597231674129656,33.08955106773905,23.506570685856218,9.30988337084819,12.543052582167737,5.042186678709796,0.0,12.461440273337182,0.0,0.0,3.5153907392278194,3.844900603324468,12.485089720767315,6.760020784949869,2.3730486871329703,2.2642817024714756
79,0.0,6.743380721695307,5.099610491857161,0.0,0.07781515846775526,0.6087097943935066,0.9035265503924159,3.1239282645103876,3.846066486946191,2.5876037887431997,3.9291766870719953,0.0,0.0,4.634205433665384,3.609953823364187,2.3269816008088466,2.580557846365456,5.325557351585842,3.4044309127441927,7.96024206569577,12.572046206309734
80,0.03302824093685836,0.5934248165880368,5.540691413172926,5.900125488649042,12.052712462519018,5.7422508023911885,2.9714528573627224,6.146975202822773,9.2125177330008,14.727682907470564,9.51539833525024,21.73335923529128,11.849604600169737,32.833796779870795,11.349713246961056,11.571840199147275,9.450888734588197,6.776210613155077,17.992550389305997,9.407257271284509,4.521932566115652
81,9.149079789683615,2.3882465285189087,4.134355302568922,6.584790854416844,5.902160036130987,10.71803711325356,8.763023755089055,0.0,2.761734654192073,4.386686260781796,2.9703404903518194,2.043825139205036,6.660957313066597,0.0,1.3616342310247842,1.2641357540299465,0.5079769079425714,1.0823377476863045,1.1943057710981617,2.955339594618147,1.7932880485456792
